max_depth, cross_val_score, training_score, testing_score
128,0.699464171148, 0.911770563633, 0.693773234201
129,0.699066556834, 0.911770563633, 0.694237918216
130,0.699465359239, 0.911770563633, 0.693308550186
131,0.698070540898, 0.911770563633, 0.697955390335
132,0.697871337711, 0.911770563633, 0.694237918216
133,0.698867749677, 0.911770563633, 0.695167286245
134,0.698468947273, 0.911770563633, 0.695167286245
135,0.698468551242, 0.911770563633, 0.69656133829
136,0.698868145707, 0.911770563633, 0.692843866171
137,0.698867353647, 0.911770563633, 0.695167286245
138,0.699265760022, 0.911770563633, 0.693773234201
139,0.695481691524, 0.911770563633, 0.69563197026
140,0.698469343303, 0.911770563633, 0.69470260223
141,0.699465359239, 0.911770563633, 0.693773234201
142,0.69866775443, 0.911770563633, 0.698420074349
143,0.698469343303, 0.911770563633, 0.699349442379
144,0.698867353647, 0.911770563633, 0.69563197026
145,0.697871733741, 0.911770563633, 0.692843866171
146,0.697671342463, 0.911770563633, 0.695167286245
147,0.698468551242, 0.911770563633, 0.69470260223
148,0.698867749677, 0.911770563633, 0.695167286245
149,0.699066556834, 0.911770563633, 0.696096654275
150,0.70006178071, 0.911770563633, 0.693308550186
151,0.69866815046, 0.911770563633, 0.693773234201
152,0.697473327366, 0.911770563633, 0.694237918216
153,0.697074920992, 0.911770563633, 0.695167286245
154,0.697472931336, 0.911770563633, 0.69749070632
155,0.698469343303, 0.911770563633, 0.694237918216
156,0.699066556834, 0.911770563633, 0.696096654275
157,0.697472931336, 0.911770563633, 0.69656133829
158,0.69866775443, 0.911770563633, 0.692843866171
159,0.698469343303, 0.911770563633, 0.69563197026
160,0.697672134524, 0.911770563633, 0.696096654275
161,0.699066556834, 0.911770563633, 0.69470260223
162,0.698269348055, 0.911770563633, 0.69470260223
163,0.697672134524, 0.911770563633, 0.695167286245
164,0.698867353647, 0.911770563633, 0.696096654275
165,0.697273728149, 0.911770563633, 0.697026022305
166,0.699664166396, 0.911770563633, 0.69656133829
167,0.697074524962, 0.911770563633, 0.697026022305
168,0.699066160804, 0.911770563633, 0.695167286245
169,0.699065764774, 0.911770563633, 0.69656133829
170,0.698867353647, 0.911770563633, 0.69656133829
171,0.698270536146, 0.911770563633, 0.697955390335
172,0.699066952864, 0.911770563633, 0.69563197026
173,0.698468947273, 0.911770563633, 0.69470260223
174,0.699066952864, 0.911770563633, 0.696096654275
175,0.698070144868, 0.911770563633, 0.693308550186
176,0.69866815046, 0.911770563633, 0.69749070632
177,0.698269744085, 0.911770563633, 0.69470260223
178,0.697274520209, 0.911770563633, 0.69470260223
179,0.698270140115, 0.911770563633, 0.696096654275
180,0.697871733741, 0.911770563633, 0.697026022305
181,0.699664166396, 0.911770563633, 0.69470260223
182,0.699066160804, 0.911770563633, 0.69470260223
183,0.697871337711, 0.911770563633, 0.69749070632
184,0.697672530554, 0.911770563633, 0.691914498141
185,0.69866854649, 0.911770563633, 0.695167286245
186,0.698469343303, 0.911770563633, 0.696096654275
187,0.69866775443, 0.911770563633, 0.69656133829
188,0.69866775443, 0.911770563633, 0.693308550186
189,0.697871733741, 0.911770563633, 0.693308550186
190,0.699464567179, 0.911770563633, 0.692843866171
191,0.698070936928, 0.911770563633, 0.69563197026
192,0.697871733741, 0.911770563633, 0.69470260223
193,0.697273728149, 0.911770563633, 0.694237918216
194,0.699066160804, 0.911770563633, 0.69563197026
195,0.69866815046, 0.911770563633, 0.69470260223
196,0.696875321775, 0.911770563633, 0.692379182156
197,0.698468947273, 0.911770563633, 0.69563197026
198,0.698667358399, 0.911770563633, 0.69656133829
199,0.699066556834, 0.911770563633, 0.696096654275
200,0.69866815046, 0.911770563633, 0.69563197026
201,0.699265760022, 0.911770563633, 0.696096654275
202,0.697473327366, 0.911770563633, 0.69470260223
203,0.699464171148, 0.911770563633, 0.696096654275
204,0.699066952864, 0.911770563633, 0.697026022305
205,0.69866854649, 0.911770563633, 0.69563197026
206,0.698866957617, 0.911770563633, 0.694237918216
207,0.698468551242, 0.911770563633, 0.69563197026
208,0.69866854649, 0.911770563633, 0.695167286245
209,0.698071332958, 0.911770563633, 0.695167286245
210,0.697472931336, 0.911770563633, 0.69656133829
211,0.699066556834, 0.911770563633, 0.69563197026
212,0.696676514617, 0.911770563633, 0.694237918216
213,0.697672134524, 0.911770563633, 0.69470260223
214,0.698469343303, 0.911770563633, 0.692843866171
215,0.698867749677, 0.911770563633, 0.69563197026
216,0.698269744085, 0.911770563633, 0.69656133829
217,0.699264967961, 0.911770563633, 0.694237918216
218,0.698867353647, 0.911770563633, 0.693308550186
219,0.701058588707, 0.911770563633, 0.696096654275
220,0.699663374336, 0.911770563633, 0.695167286245
221,0.69866854649, 0.911770563633, 0.693773234201
222,0.698269348055, 0.911770563633, 0.698420074349
223,0.699465359239, 0.911770563633, 0.692379182156
224,0.696278108243, 0.911770563633, 0.69749070632
225,0.699862973553, 0.911770563633, 0.694237918216
226,0.69866815046, 0.911770563633, 0.692843866171
227,0.699464963209, 0.911770563633, 0.696096654275
228,0.699066952864, 0.911770563633, 0.693308550186
229,0.696875717805, 0.911770563633, 0.69563197026
230,0.696876113835, 0.911770563633, 0.69563197026
231,0.699465359239, 0.911770563633, 0.691914498141
232,0.697274124179, 0.911770563633, 0.69563197026
233,0.697871733741, 0.911770563633, 0.695167286245
234,0.697871733741, 0.911770563633, 0.69563197026
235,0.697871733741, 0.911770563633, 0.692843866171
236,0.698867353647, 0.911770563633, 0.69656133829
237,0.696875321775, 0.911770563633, 0.695167286245
238,0.697671738493, 0.911770563633, 0.695167286245
239,0.700062968801, 0.911770563633, 0.692379182156
240,0.697870941681, 0.911770563633, 0.695167286245
241,0.698867353647, 0.911770563633, 0.69563197026
242,0.698468947273, 0.911770563633, 0.694237918216
243,0.6964769154, 0.911770563633, 0.69563197026
244,0.699464567179, 0.911770563633, 0.69656133829
245,0.698070936928, 0.911770563633, 0.694237918216
246,0.698866957617, 0.911770563633, 0.694237918216
247,0.697473327366, 0.911770563633, 0.693773234201
248,0.69866854649, 0.911770563633, 0.692843866171
249,0.699265760022, 0.911770563633, 0.694237918216
250,0.697074524962, 0.911770563633, 0.69656133829
