@relation '2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1_clustered'

@attribute Instance_number numeric
@attribute '0.72 Income+0.685Age+0.093IsSoftwareDev-0.062IsEthnicMinority' numeric
@attribute -0.767IsSoftwareDev+0.568IsEthnicMinority+0.274Age-0.113Income numeric
@attribute -0.799IsEthnicMinority-0.449IsSoftwareDev+0.284Age-0.28Income numeric
@attribute 0.625Income-0.613Age-0.448IsSoftwareDev-0.185IsEthnicMinority numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12}

@data
6311,-0.356943,0.533493,1.205963,-0.454155,1,cluster7
6312,-1.062407,1.441385,-1.20994,0.267847,0,cluster0
6313,-0.626125,0.386636,1.03808,-0.089989,1,cluster4
6314,-0.567166,-0.187495,-2.253921,-0.39212,0,cluster8
6315,1.444876,0.913111,1.459203,-0.983139,0,cluster7
6316,0.11071,-0.387923,-2.653848,0.494609,1,cluster6
6317,0.62779,-1.360836,-0.300965,-0.091964,1,cluster10
6318,0.603227,-1.734863,-0.836559,1.081981,1,cluster3
6319,0.530797,-0.028489,-2.203939,-0.485709,1,cluster8
6320,0.96278,-1.365966,-0.363107,0.049164,1,cluster2
6321,-0.71145,1.244826,-1.550865,1.020448,1,cluster0
6322,-0.765437,0.313946,0.955975,0.087999,1,cluster4
6323,3.214502,-1.812407,-1.375138,2.300875,1,cluster6
6324,1.936856,0.458341,0.722714,0.638801,1,cluster6
6325,0.918784,-0.933989,0.267294,-1.33365,1,cluster5
6326,0.116583,0.459474,1.021798,-0.04347,1,cluster4
6327,-0.428648,0.072368,0.552417,0.977718,0,cluster9
6328,-0.154103,0.171153,0.650071,0.767611,1,cluster9
6329,1.088963,0.118545,0.371045,1.397492,1,cluster9
6330,0.705931,2.01517,-0.671106,-0.8878,0,cluster12
6331,1.432419,0.537191,0.918901,0.201307,1,cluster4
6332,0.144481,0.077247,0.465802,1.175976,0,cluster9
6333,0.022597,-1.124536,0.138838,-1.065062,1,cluster5
6334,-0.117925,1.482683,-1.304697,0.489364,1,cluster0
6335,-0.041075,1.659604,-1.062012,-0.041609,1,cluster0
6336,2.01995,-1.672916,-0.978694,1.414257,1,cluster3
6337,-0.119084,-1.574722,-0.487493,0.306121,1,cluster2
6338,-1.441822,-0.052659,0.537603,0.995439,1,cluster9
6339,-0.754456,-1.239239,0.100335,-0.991963,0,cluster11
6340,-1.740405,0.041247,0.721872,0.587074,1,cluster1
6341,2.595334,2.570031,-0.179356,-1.938448,1,cluster6
6342,1.067966,-1.099008,0.004844,-0.756047,1,cluster5
6343,0.300564,-1.687552,-0.718846,0.819485,1,cluster3
6344,1.120559,-0.965529,0.18882,-1.158652,1,cluster5
6345,0.538834,-1.535864,-0.538941,0.428509,1,cluster2
6346,-1.191411,1.60325,-0.955338,-0.292256,1,cluster0
6347,-0.966539,-1.442254,-0.157898,-0.42887,1,cluster10
6348,-0.779824,0.032795,0.552711,0.971958,1,cluster9
6349,-1.147318,-0.193161,0.286777,1.549672,1,cluster6
6350,-0.481066,0.127795,0.640947,0.782851,1,cluster9
6351,0.875291,1.846997,-0.941404,-0.292697,0,cluster12
6352,-1.002815,-1.38935,-0.075647,-0.609737,1,cluster11
6353,3.665399,3.111265,0.426622,-3.251483,0,cluster6
6354,-0.942502,-1.634944,-0.439821,0.189603,1,cluster2
6355,0.112284,0.176746,0.61461,0.849239,0,cluster9
6356,-0.141962,1.675374,-1.022775,-0.129108,1,cluster0
6357,0.039733,0.282554,0.779114,0.487504,1,cluster1
6358,-0.089491,0.208286,0.693085,0.674242,1,cluster1
6359,1.016533,1.824919,-0.996336,-0.170198,1,cluster12
6360,2.130253,0.097477,0.170494,1.852376,1,cluster6
6361,-0.311541,1.607415,-1.093109,0.02263,1,cluster0
6362,-1.511551,-1.593228,-0.286648,-0.154523,1,cluster10
6363,-0.436685,1.579743,-1.112581,0.0635,1,cluster0
6364,-1.114781,1.544039,-1.053284,-0.076388,0,cluster0
6365,0.16864,1.485123,-1.348005,0.588493,1,cluster0
6366,0.011397,0.192516,0.653848,0.761741,1,cluster9
6367,-0.699114,0.020179,0.521321,1.041958,1,cluster9
6368,-0.472863,0.268213,0.842187,0.341746,0,cluster1
6369,-0.167379,-1.425473,-0.26428,-0.183983,1,cluster10
6370,-0.910086,-1.498311,-0.247998,-0.230502,1,cluster10
6371,0.370853,1.925847,-0.745217,-0.730191,1,cluster12
6372,0.813598,-1.200947,-0.100657,-0.528439,1,cluster10
6373,-0.179714,-0.200826,-2.336466,-0.205492,1,cluster8
6374,-0.630423,0.103908,0.630892,0.80272,0,cluster9
6375,-1.324617,0.117953,0.764593,0.499464,1,cluster1
6376,0.040073,2.119253,-0.412139,-1.465292,0,cluster12
6377,-0.618185,0.243695,0.830563,0.365116,0,cluster1
6378,0.084289,1.923408,-0.701909,-0.82932,1,cluster12
6379,0.022597,-1.124536,0.138838,-1.065062,1,cluster5
6380,-0.646521,0.153658,0.705296,0.639352,1,cluster1
6381,-1.134958,1.547193,-1.045437,-0.093888,1,cluster0
6382,0.265984,0.530587,1.09998,-0.212708,1,cluster4
6383,1.56757,-0.568417,-3.15231,1.608725,1,cluster6
6384,1.261145,-1.696004,-0.888007,1.20437,1,cluster3
6385,-0.590068,0.0976,0.615197,0.83772,1,cluster9
6386,-1.316458,0.211145,0.897706,0.207728,1,cluster1
6387,0.641417,0.613602,1.158396,-0.335317,1,cluster7
6388,-0.545512,1.738454,-0.865825,-0.479104,0,cluster12
6389,2.122971,0.948815,1.399906,-0.843251,1,cluster7
6390,-0.3245,-1.117513,0.205688,-1.21669,1,cluster5
6391,0.797062,-1.623462,-0.707515,0.801875,1,cluster3
6392,-1.37313,0.03107,0.647174,0.756201,1,cluster9
6393,1.081462,0.73375,1.259826,-0.551294,1,cluster7
6394,0.544292,1.80427,-0.948958,-0.280957,1,cluster12
6395,-0.517079,0.464057,1.131957,-0.294226,1,cluster4
6396,0.834595,0.016606,0.265544,1.6251,1,cluster6
6397,-0.795703,0.318677,0.967747,0.061749,1,cluster4
6398,-1.03815,1.484827,-1.151231,0.139479,1,cluster0
6399,-1.086566,0.033509,0.603866,0.85533,1,cluster9
6400,-1.264182,1.472926,-1.131466,0.09285,1,cluster0
6401,1.507475,-0.08669,-2.447505,0.062544,1,cluster8
6402,0.276964,-1.022597,0.244339,-1.29267,1,cluster5
6403,-0.666918,-0.079321,0.372512,1.368694,0,cluster9
6404,-0.646521,0.153658,0.705296,0.639352,1,cluster1
6405,-1.148234,-0.049433,-1.959787,-1.045482,1,cluster8
6406,0.407445,0.744642,1.385679,-0.83705,1,cluster7
6407,-1.191314,0.238816,0.917178,0.166858,1,cluster4
6408,1.289919,-1.133702,-0.081478,-0.563549,1,cluster10
6409,-1.009935,-0.025702,0.505919,1.071197,0,cluster9
6410,-0.978558,-1.345908,-0.016937,-0.738106,1,cluster11
6411,-0.724409,-1.480102,-0.252068,-0.218872,1,cluster10
6412,-1.015053,-1.529137,-0.275317,-0.172133,1,cluster10
6413,1.101322,1.858898,-0.961169,-0.246067,1,cluster12
6414,-1.195393,0.192221,0.850621,0.312727,1,cluster1
6415,-1.118762,0.133009,0.752675,0.528594,1,cluster1
6416,-0.501297,1.54261,-1.155595,0.156869,0,cluster0
6417,-0.034295,-1.540743,-0.452326,0.230252,1,cluster2
6418,-0.251949,-1.223321,0.041185,-0.854955,1,cluster11
6419,-0.731408,1.484112,-1.202386,0.256107,0,cluster0
6420,0.229708,0.583491,1.182231,-0.393576,1,cluster7
6421,-0.267666,-0.425129,-0.191626,2.611398,1,cluster6
6422,0.273826,1.752081,-0.980054,-0.216717,1,cluster12
6423,-1.12388,-1.370426,-0.028562,-0.714736,1,cluster11
6424,-0.722933,0.449002,1.143875,-0.323356,0,cluster4
6425,0.269025,-0.879656,0.451857,-1.747774,1,cluster5
6426,-0.771622,0.173213,0.753951,0.530854,1,cluster1
6427,-1.19957,1.510059,-1.088451,-0.000519,0,cluster0
6428,3.284888,0.436558,0.471008,1.210313,1,cluster6
6429,1.059929,0.408367,-1.660154,-1.670265,0,cluster6
6430,-0.961422,0.061181,0.623338,0.81446,1,cluster9
6431,1.484476,1.56284,-1.450903,0.833269,1,cluster6
6432,-0.068149,-1.488218,-0.371016,0.051484,1,cluster2
6433,-0.719073,0.259465,0.8698,0.277617,1,cluster1
6434,0.092447,2.016599,-0.568795,-1.121056,0,cluster12
6435,0.342614,0.471376,1.002033,0.00316,1,cluster4
6436,-0.328537,0.481819,1.126772,-0.280112,1,cluster4
6437,-0.016501,0.574744,1.209844,-0.457705,1,cluster7
6438,-1.05029,-0.019394,0.521614,1.036198,1,cluster9
6439,-0.15922,-1.332282,-0.131166,-0.475719,0,cluster10
6440,-0.284364,-1.359954,-0.150638,-0.43485,1,cluster10
6441,-0.566806,-1.268571,0.027353,-0.829215,0,cluster11
6442,0.980574,0.749521,1.299063,-0.638793,1,cluster7
6443,-0.571602,0.425347,1.085019,-0.192108,0,cluster4
6444,-0.686657,0.396098,1.061623,-0.142488,0,cluster4
6445,0.022597,-1.124536,0.138838,-1.065062,0,cluster5
6446,-0.916987,0.101469,0.6742,0.703592,1,cluster9
6447,1.225307,-1.170836,-0.124493,-0.47018,1,cluster10
6448,2.849142,0.599138,0.776766,0.533582,1,cluster6
6449,-1.659695,0.028631,0.690482,0.657073,1,cluster9
6450,0.306022,1.652581,-1.128863,0.110019,1,cluster0
6451,-1.409406,0.083974,0.729426,0.575334,1,cluster1
6452,3.021924,-0.230837,-0.44887,3.223339,1,cluster6
6453,-0.71647,-1.623043,-0.459586,0.236232,1,cluster2
6454,-0.533177,0.513807,1.206361,-0.457594,1,cluster7
6455,-0.393289,0.163192,-1.776398,-1.436567,1,cluster8
6456,0.12496,0.788798,1.495544,-1.082047,1,cluster7
6457,-0.675896,-1.393219,-0.13465,-0.475609,1,cluster10
6458,2.970645,1.052479,1.410944,-0.855102,1,cluster6
6459,0.519094,-1.060445,0.150169,-1.082672,1,cluster5
6460,-0.905875,-1.310036,0.022938,-0.824475,1,cluster11
6461,1.133835,0.631097,1.10317,-0.207058,1,cluster7
6462,-0.4782,-1.471354,-0.279681,-0.154743,1,cluster10
6463,-0.599362,-0.087996,-2.105112,-0.718856,1,cluster8
6464,-0.771493,-1.331042,-0.029326,-0.707926,1,cluster11
6465,-0.485101,0.128426,0.642517,0.779351,0,cluster9
6466,0.845795,-1.300446,-0.249465,-0.201703,1,cluster10
6467,-1.187332,1.649846,-0.888781,-0.438124,1,cluster12
6468,-0.667737,-1.300027,-0.001536,-0.767346,1,cluster11
6469,0.265765,0.294455,0.759348,0.534133,1,cluster1
6470,-1.558807,0.01286,0.651245,0.744572,1,cluster9
6471,-0.016501,0.574744,1.209844,-0.457705,1,cluster7
6472,-0.254771,0.423055,1.029939,-0.066729,1,cluster4
6473,-1.470036,1.45787,-1.119548,0.06372,1,cluster0
6474,4.373874,-0.718333,0.013827,-0.727579,1,cluster6
6475,-0.190378,0.224056,0.732322,0.586743,1,cluster1
6476,-0.522634,-1.511642,-0.330543,-0.043874,1,cluster2
6477,-0.238673,0.373305,0.955535,0.096639,1,cluster4
6478,0.507076,-0.9641,0.29113,-1.391909,1,cluster5
6479,0.451441,0.312665,0.755278,0.545763,1,cluster1
6480,0.407445,0.744642,1.385679,-0.83705,0,cluster7
6481,-0.421747,-1.527412,-0.36978,0.043624,1,cluster2
6482,0.732669,-1.424463,-0.409898,0.148403,1,cluster2
6483,1.624997,-1.044379,-0.007367,-0.721157,1,cluster5
6484,-0.530793,-1.604833,-0.463657,0.247862,1,cluster2
6485,2.984293,-0.50647,-3.294445,1.941,0,cluster6
6486,0.777104,-1.384175,-0.359036,0.037534,1,cluster2
6487,-0.237728,-1.556177,-0.441349,0.203222,0,cluster2
6488,0.983177,-1.132988,-0.030323,-0.680178,1,cluster11
6489,-0.472644,0.504345,1.182818,-0.405095,0,cluster7
6490,0.475917,0.592239,1.154619,-0.329447,1,cluster7
6491,0.197195,1.811292,-0.882107,-0.432585,0,cluster12
6492,-1.297538,-1.484981,-0.165452,-0.41713,1,cluster10
6493,1.346372,-1.18976,-0.171577,-0.365182,1,cluster10
6494,-1.490214,1.461024,-1.1117,0.04622,1,cluster0
6495,-0.396014,0.445133,1.084872,-0.189228,0,cluster4
6496,-1.344794,0.121107,0.77244,0.481965,1,cluster1
6497,-0.893769,-1.311929,0.01823,-0.813975,0,cluster11
6498,-0.486359,-1.564546,-0.412795,0.136993,1,cluster2
6499,0.458343,-1.287116,-0.16692,-0.388331,0,cluster10
6500,-1.21965,0.148779,0.791912,0.441095,0,cluster1
6501,0.713968,0.507795,0.993892,0.026419,1,cluster4
6502,-1.449761,0.090282,0.745121,0.540334,1,cluster1
6503,-0.591019,-1.264786,0.03677,-0.850215,0,cluster11
6504,-1.19571,1.320522,-1.362526,0.600454,0,cluster0
6505,-0.150023,0.217748,0.716627,0.621742,0,cluster1
6506,-1.127959,-1.417022,-0.095119,-0.568868,1,cluster10
6507,0.701511,0.131875,0.45359,1.210865,1,cluster9
6508,1.303633,0.935189,1.514135,-1.105638,1,cluster7
6509,0.591427,-1.402385,-0.354966,0.025904,1,cluster2
6510,-0.133925,0.167999,0.642223,0.78511,1,cluster9
6511,-0.982637,-1.392504,-0.083494,-0.592238,1,cluster11
6512,-0.201724,-1.467338,-0.319065,-0.064364,1,cluster2
6513,-0.146163,0.028212,0.442553,1.222715,0,cluster9
6514,-1.025815,0.26018,0.920955,0.160988,1,cluster4
6515,-0.795703,0.318677,0.967747,0.061749,1,cluster4
6516,-0.113529,0.400977,0.975007,0.055769,1,cluster4
6517,0.346256,0.045707,0.387327,1.350973,1,cluster9
6518,-0.836375,1.453287,-1.229706,0.314477,0,cluster0
6519,0.159979,-0.957077,0.357981,-1.543537,1,cluster5
6520,-1.118762,0.133009,0.752675,0.528594,1,cluster1
6521,-0.66648,0.392944,1.053775,-0.124988,0,cluster4
6522,1.65459,0.738629,1.17321,-0.353037,1,cluster7
6523,-1.542709,-0.036889,0.57684,0.90794,1,cluster9
6524,0.132681,0.409724,0.947394,0.119898,1,cluster4
6525,-0.461883,-1.284972,-0.013454,-0.738216,1,cluster11
6526,-1.267272,-1.489712,-0.177224,-0.39088,1,cluster10
6527,-0.824137,1.593074,-1.030035,-0.123128,1,cluster0
6528,-0.611722,-1.82835,-0.772898,0.924704,1,cluster3
6529,-0.252168,-1.459453,-0.299447,-0.108114,1,cluster10
6530,-0.910086,-1.498311,-0.247998,-0.230502,0,cluster10
6531,-0.40041,1.52684,-1.194832,0.244367,1,cluster0
6532,-0.545634,0.137888,0.666059,0.726851,0,cluster9
6533,-1.033973,0.166988,0.787842,0.452725,1,cluster1
6534,-0.860632,1.409845,-1.288415,0.442845,1,cluster0
6535,0.560926,0.862351,1.530417,-1.152157,1,cluster7
6536,-0.586427,-0.328069,0.000491,2.185534,1,cluster6
6537,1.008472,0.367293,0.743066,0.580652,0,cluster1
6538,-0.522634,-1.511642,-0.330543,-0.043874,1,cluster2
6539,-0.610027,0.336886,0.963676,0.073379,0,cluster4
6540,0.027495,0.142767,0.579443,0.925109,1,cluster9
6541,3.069083,-0.47249,-3.259278,1.865131,1,cluster6
6542,-0.98546,0.253872,0.90526,0.195988,1,cluster4
6543,0.627702,-1.455289,-0.437218,0.206772,0,cluster2
6544,1.173152,-0.83205,0.372795,-1.561257,1,cluster5
6545,-0.884791,0.001969,0.525391,1.030328,1,cluster9
6546,-0.171677,-1.708201,-0.671468,0.708726,1,cluster3
6547,-0.209883,-1.560529,-0.452179,0.227372,1,cluster2
6548,0.135284,-1.472784,-0.381992,0.078514,0,cluster2
6549,1.310535,-0.664591,0.591937,-2.039731,1,cluster6
6550,-0.867757,-1.552161,-0.332604,-0.044384,1,cluster2
6551,-0.065332,1.616162,-1.120722,0.086759,1,cluster0
6552,-0.396452,-0.027131,0.403609,1.304454,1,cluster9
6553,-0.997576,1.714651,-0.826294,-0.572362,0,cluster12
6554,2.857739,1.164594,1.591142,-1.251837,1,cluster6
6555,0.926067,-1.785327,-0.962118,1.361978,1,cluster3
6556,-1.038052,0.120393,0.721285,0.598593,1,cluster1
6557,-0.178238,1.728278,-0.940523,-0.309976,1,cluster12
6558,-0.460844,0.171867,0.701226,0.650982,1,cluster1
6559,-1.304571,-0.02688,0.552366,0.965069,1,cluster9
6560,-0.64254,1.564688,-1.100663,0.03437,0,cluster0
6561,-0.206477,0.273806,0.806727,0.423375,1,cluster1
6562,0.8093,-1.483675,-0.507845,0.36427,0,cluster2
6563,-1.126702,0.27595,0.960193,0.073489,0,cluster4
6564,-0.452686,0.265059,0.834339,0.359246,1,cluster1
6565,-1.005735,1.62146,-0.959408,-0.280626,1,cluster0
6566,-0.089272,0.444419,1.033716,-0.072599,1,cluster4
6567,-0.808039,1.543324,-1.10444,0.04024,1,cluster0
6568,0.124644,1.9171,-0.717604,-0.79432,1,cluster12
6569,1.056767,0.218044,0.519853,1.070756,1,cluster9
6570,-0.48206,-1.281818,-0.005606,-0.755716,1,cluster11
6571,-0.662619,0.203407,0.779701,0.475984,1,cluster1
6572,0.358932,0.657758,1.26826,-0.580313,1,cluster7
6573,1.489091,0.717266,1.169433,-0.347167,1,cluster7
6574,-0.372293,1.380744,-1.410198,0.716972,1,cluster0
6575,-0.517298,0.227925,0.791325,0.452615,1,cluster1
6576,-0.785834,0.080968,0.623191,0.81734,1,cluster9
6577,-1.092,-0.341623,-2.390518,-0.100273,1,cluster8
6578,-0.402328,-1.152581,0.167814,-1.134784,1,cluster5
6579,-0.941123,1.658594,-0.916394,-0.373995,0,cluster12
6580,2.082616,0.955123,1.415601,-0.878251,1,cluster7
6581,1.856487,2.307656,-0.437149,-1.383994,1,cluster6
6582,0.713914,1.919455,-0.810497,-0.582063,0,cluster12
6583,-0.698993,1.620745,-1.010563,-0.163998,1,cluster0
6584,-1.409504,1.448408,-1.14309,0.11622,0,cluster0
6585,-0.687549,-0.215911,-2.275245,-0.34712,1,cluster8
6586,-1.235748,0.198529,0.866316,0.277727,0,cluster1
6587,0.135284,-1.472784,-0.381992,0.078514,1,cluster2
6588,-0.56603,-0.095091,0.333275,1.456193,1,cluster9
6589,-0.90067,0.287851,0.940427,0.120119,1,cluster4
6590,2.553381,-0.953332,-0.02772,-0.663009,1,cluster6
6591,0.887188,0.150085,0.44952,1.222495,1,cluster9
6592,-0.291266,0.239826,0.77156,0.499244,0,cluster1
6593,0.40575,-1.420595,-0.350895,0.014274,1,cluster2
6594,-1.542631,1.516451,-1.02317,-0.148647,1,cluster0
6595,-1.095763,-1.516521,-0.243927,-0.242132,1,cluster10
6596,-0.151281,-1.475223,-0.338684,-0.020615,1,cluster2
6597,-0.199575,-1.325974,-0.115471,-0.510719,1,cluster10
6598,2.445592,0.662218,0.933715,0.183586,1,cluster6
6599,0.79364,-0.96166,0.247822,-1.29278,1,cluster5
6600,-0.307462,1.65401,-1.026552,-0.123238,1,cluster0
6601,-0.3197,1.514223,-1.226222,0.314367,0,cluster0
6602,3.892817,-1.54057,-1.093803,1.693922,1,cluster3
6603,-0.357589,0.533594,1.206214,-0.454715,1,cluster7
6604,-0.666141,1.379444,-1.364057,0.611526,1,cluster0
6605,0.076349,2.066349,-0.494391,-1.284424,1,cluster12
6606,-0.683016,-0.029571,0.446917,1.205326,1,cluster9
6607,2.076841,-1.256709,-0.38753,0.118942,1,cluster6
6608,-0.989539,0.207276,0.838703,0.341856,1,cluster1
6609,2.837342,0.931616,1.258358,-0.522495,1,cluster7
6610,0.357455,-1.271345,-0.127683,-0.47583,0,cluster10
6611,-2.261345,1.203696,-1.356937,0.572674,0,cluster0
6612,2.044645,-1.157209,-0.238721,-0.207794,1,cluster10
6613,0.054695,0.140399,-1.882486,-1.19744,0,cluster8
6614,-0.953263,0.154372,0.756452,0.522724,0,cluster1
6615,0.596982,0.573314,1.107534,-0.224448,1,cluster7
6616,-0.14708,0.171939,-1.804011,-1.372438,0,cluster8
6617,-0.650382,0.343194,0.979371,0.03838,0,cluster4
6618,-0.582129,-0.045341,0.407679,1.292824,1,cluster9
6619,0.815075,0.728157,1.295286,-0.632923,1,cluster7
6620,-0.323462,0.339326,0.920368,0.172508,0,cluster4
6621,-1.064905,-0.109692,-2.060339,-0.823804,0,cluster8
6622,-0.470041,-1.378163,-0.146568,-0.44648,1,cluster10
6623,-0.698895,0.256311,0.861952,0.295117,1,cluster1
6624,-0.967212,0.345486,1.03445,-0.086999,1,cluster4
6625,-0.274949,0.426209,1.037787,-0.084229,1,cluster4
6626,-1.264182,1.472926,-1.131466,0.09285,1,cluster0
6627,-0.214635,0.180615,0.673613,0.715111,1,cluster9
6628,-0.994875,-1.532291,-0.283165,-0.154633,1,cluster10
6629,0.822795,0.349084,0.747137,0.569022,0,cluster1
6630,0.833459,-0.075799,-2.321651,-0.223213,1,cluster8
6631,1.679285,1.254336,1.913182,-1.975087,1,cluster6
6632,-0.478297,-0.10692,-2.152197,-0.613857,1,cluster8
6633,-1.247615,-1.445551,-0.116725,-0.523238,1,cluster10
6634,-0.444746,0.122118,0.626822,0.81435,0,cluster9
6635,-1.304537,1.479234,-1.115771,0.05785,0,cluster0
6636,-0.795703,0.318677,0.967747,0.061749,1,cluster4
6637,1.45112,-1.395067,-0.48489,0.32329,1,cluster2
6638,0.272666,-1.305325,-0.162849,-0.399961,1,cluster10
6639,0.514699,0.021261,-2.129535,-0.649077,1,cluster8
6640,-0.036898,0.341765,0.87706,0.271636,1,cluster4
6641,0.471838,0.545643,1.088062,-0.183578,1,cluster4
6642,-1.095763,-1.516521,-0.243927,-0.242132,1,cluster10
6643,1.767277,0.390382,0.65238,0.790539,1,cluster6
6644,1.504872,1.795818,-1.118119,0.103928,1,cluster12
6645,0.338218,1.553082,-1.277671,0.436755,1,cluster0
6646,-0.215673,-1.276224,-0.041067,-0.674087,1,cluster11
6647,2.513188,-0.434714,-0.659871,3.678554,1,cluster6
6648,-0.028837,1.799391,-0.862342,-0.479214,1,cluster12
6649,-0.642223,0.436386,1.112485,-0.253357,1,cluster4
6650,-1.172394,-1.457309,-0.145981,-0.457999,0,cluster10
6651,-0.857591,-0.000398,-1.936538,-1.092221,1,cluster8
6652,-1.370177,-1.473626,-0.137202,-0.480129,0,cluster10
6653,0.330157,0.095456,0.461731,1.187605,0,cluster9
6654,2.760176,1.882997,-1.197474,0.296205,1,cluster6
6655,2.217767,-0.150485,-2.655609,0.529168,1,cluster6
6656,2.87644,-0.767664,0.187352,-1.129853,0,cluster6
6657,1.544506,-0.795631,0.364654,-1.537998,0,cluster5
6658,0.221549,0.4903,1.049118,-0.101839,1,cluster4
6659,0.014438,-1.217727,0.005725,-0.773326,1,cluster11
6660,1.104023,-1.388044,-0.418039,0.171662,1,cluster2
6661,-0.387855,0.538325,1.217985,-0.480964,1,cluster7
6662,-1.045992,0.263334,0.928803,0.143489,1,cluster4
6663,-0.202397,0.320402,0.873283,0.277507,1,cluster1
6664,2.635567,0.963156,1.336833,-0.697493,1,cluster7
6665,-1.102664,0.083259,0.67827,0.691962,1,cluster9
6666,-1.06617,0.266488,0.93665,0.125989,0,cluster4
6667,-0.986814,-0.074665,-2.022567,-0.905483,1,cluster8
6668,-0.404489,1.480244,-1.261389,0.390236,1,cluster0
6669,-0.716251,-1.386911,-0.118955,-0.510609,1,cluster10
6670,0.556092,1.471792,-1.43055,0.775121,1,cluster0
6671,-0.437845,-1.477663,-0.295376,-0.119744,1,cluster10
6672,0.935702,0.236968,0.566938,0.965758,1,cluster9
6673,-0.832198,0.135448,0.709367,0.627723,0,cluster1
6674,1.065363,0.7835,1.33423,-0.714662,1,cluster7
6675,0.144481,0.077247,0.465802,1.175976,1,cluster9
6676,0.543351,-1.017004,0.208878,-1.211041,1,cluster5
6677,0.770324,1.816171,-0.968723,-0.234327,1,cluster12
6678,-0.529536,0.088138,0.591655,0.890219,0,cluster9
6679,0.572726,0.529873,1.048824,-0.096079,0,cluster4
6680,0.169078,1.957387,-0.666742,-0.905189,1,cluster12
6681,-1.478097,0.000244,0.619855,0.814571,1,cluster9
6682,-0.704013,-1.247124,0.080716,-0.948213,0,cluster11
6683,0.195938,0.118321,-1.937419,-1.074942,1,cluster8
6684,3.380878,-0.846514,-0.008835,-0.692359,1,cluster6
6685,-1.659695,0.028631,0.690482,0.657073,1,cluster9
6686,0.317539,-0.792773,0.569275,-2.004511,0,cluster6
6687,1.634194,0.505651,0.840426,0.376304,1,cluster6
6688,0.123221,-1.423665,-0.309157,-0.081354,1,cluster10
6689,-0.537573,1.595513,-1.073343,-0.023999,1,cluster0
6690,-0.702755,0.445848,1.136027,-0.305856,1,cluster4
6691,0.318358,0.427934,0.943324,0.131528,0,cluster4
6692,0.268927,0.484778,-1.420659,-2.206888,1,cluster6
6693,-1.401247,0.177165,0.862539,0.283597,1,cluster1
6694,0.209311,0.350513,0.849447,0.335766,1,cluster1
6695,-0.299424,0.146635,0.638446,0.79098,1,cluster9
6696,-0.470041,-1.378163,-0.146568,-0.44648,1,cluster10
6697,0.919822,0.52285,0.981974,0.055549,1,cluster4
6698,-0.521377,0.181329,0.724768,0.598483,1,cluster1
6699,1.351928,0.78594,1.290922,-0.615534,1,cluster7
6700,-0.291266,0.239826,0.77156,0.499244,1,cluster1
6701,-0.965501,0.014585,0.556781,0.960329,1,cluster9
6702,0.100046,0.036959,0.41494,1.286844,1,cluster9
6703,-0.98138,0.300467,0.971817,0.05012,1,cluster4
6704,0.103087,-1.373284,-0.233183,-0.248222,1,cluster10
6705,-0.893988,-1.548061,-0.322402,-0.067134,1,cluster2
6706,0.026359,0.050362,-2.007752,-0.923204,1,cluster8
6707,-1.346052,-1.571864,-0.282871,-0.160393,1,cluster10
6708,-1.316546,0.116692,0.761454,0.506464,0,cluster1
6709,1.475279,0.012809,-2.298696,-0.264192,1,cluster8
6710,-0.113309,0.637109,1.315639,-0.691072,0,cluster7
6711,-1.560065,-1.680111,-0.404067,0.102214,1,cluster2
6712,-0.828119,0.182044,0.775924,0.481854,1,cluster1
6713,-0.541554,0.184483,0.732616,0.580983,0,cluster1
6714,-0.178272,0.222164,0.727614,0.597243,1,cluster1
6715,0.599488,0.055241,-2.094368,-0.724946,1,cluster8
6716,2.95003,0.583368,0.737528,0.621081,1,cluster6
6717,0.112284,0.176746,0.61461,0.849239,1,cluster9
6718,-0.955455,-0.032334,-1.96662,-1.027692,1,cluster8
6719,-1.350131,-1.61846,-0.349428,-0.014524,1,cluster2
6720,-0.280066,-1.077226,0.25655,-1.327559,1,cluster5
6721,1.246142,-0.465593,0.889554,-2.693204,1,cluster6
6722,-0.506536,-1.561392,-0.404947,0.119494,1,cluster2
6723,-0.320859,-1.543182,-0.409018,0.131123,0,cluster2
6724,-0.134744,-1.052708,0.268175,-1.350929,1,cluster5
6725,-1.042132,0.073797,0.654728,0.744461,1,cluster9
6726,-1.520382,0.101321,0.772587,0.479085,1,cluster1
6727,-0.433766,-1.431067,-0.228819,-0.265612,1,cluster10
6728,-0.699212,1.384613,-1.351195,0.582844,1,cluster0
6729,0.887188,0.150085,0.44952,1.222495,1,cluster9
6730,2.191224,0.56028,0.828215,0.411194,1,cluster6
6731,-0.775843,1.443825,-1.253248,0.366976,1,cluster0
6732,-1.118762,0.133009,0.752675,0.528594,1,cluster1
6733,-0.712084,-1.245862,0.083855,-0.955213,1,cluster11
6734,-0.841395,-1.414582,-0.138427,-0.469739,1,cluster10
6735,-1.078407,0.126701,0.73698,0.563594,1,cluster1
6736,-0.397368,0.116596,-1.842955,-1.290699,1,cluster8
