@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_clustered

@attribute Instance_number numeric
@attribute Age numeric
@attribute Income numeric
@attribute IsEthnicMinority numeric
@attribute IsSoftwareDev numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1}

@data
5389,34,17000,0,0,1,cluster1
5390,25,50000,0,0,1,cluster1
5391,24,9000,0,0,1,cluster1
5392,35,15000,0,1,1,cluster0
5393,55,24000,0,0,1,cluster1
5394,44,90000,1,1,1,cluster0
5395,21,6000,0,0,1,cluster1
5396,57,200000,0,1,1,cluster0
5397,52,75000,0,0,1,cluster1
5398,61,60000,0,0,1,cluster1
5399,31,60000,0,0,1,cluster1
5400,28,25000,0,0,1,cluster1
5401,25,9000,0,0,1,cluster1
5402,25,30000,0,1,0,cluster0
5403,25,12000,0,0,1,cluster1
5404,29,29000,1,0,0,cluster1
5405,40,30000,0,0,1,cluster1
5406,25,48000,0,0,1,cluster1
5407,24,27000,0,0,1,cluster1
5408,30,53000,1,0,1,cluster1
5409,52,41000,0,0,1,cluster1
5410,24,7623,1,0,1,cluster1
5411,47,97000,1,1,1,cluster0
5412,45,110000,0,0,1,cluster1
5413,25,40000,0,1,1,cluster0
5414,25,35000,0,1,0,cluster0
5415,28,53000,0,0,1,cluster1
5416,24,48000,0,0,1,cluster1
5417,27,50000,1,0,1,cluster1
5418,30,30000,1,0,0,cluster1
5419,41,56000,1,0,1,cluster1
5420,38,20000,0,0,0,cluster1
5421,34,50000,1,0,1,cluster1
5422,40,28000,1,0,0,cluster1
5423,32,120000,0,1,1,cluster0
5424,32,120000,0,1,1,cluster0
5425,21,12000,1,1,1,cluster0
5426,33,44000,0,0,1,cluster1
5427,35,15000,0,0,0,cluster1
5428,32,50000,0,0,0,cluster1
5429,31,45000,0,0,1,cluster1
5430,25,8250,1,1,1,cluster0
5431,29,50000,0,0,1,cluster1
5432,24,18000,0,0,1,cluster1
5433,38,80000,0,1,0,cluster0
5434,21,60000,0,1,1,cluster0
5435,31,70000,0,0,1,cluster1
5436,22,6000,1,1,1,cluster0
5437,36,45000,1,0,1,cluster1
5438,54,40000,0,0,1,cluster1
5439,29,52000,0,1,1,cluster0
5440,20,40000,0,1,1,cluster0
5441,50,35000,0,1,1,cluster0
5442,28,45600,0,0,0,cluster1
5443,33,140000,0,1,1,cluster0
5444,23,27000,0,0,1,cluster1
5445,31,45000,0,1,1,cluster0
5446,25,26000,0,0,0,cluster1
5447,40,15000,1,0,1,cluster1
5448,41,34000,1,0,0,cluster1
5449,25,30000,0,0,1,cluster1
5450,35,175000,0,1,1,cluster0
5451,33,73000,0,0,1,cluster1
5452,34,52000,0,0,0,cluster1
5453,22,70000,1,1,1,cluster0
5454,24,20000,0,0,1,cluster1
5455,27,43000,0,0,0,cluster1
5456,29,44000,1,0,1,cluster1
5457,34,95000,0,1,1,cluster0
5458,21,12000,0,1,1,cluster0
5459,23,30000,0,1,1,cluster0
5460,23,18660,0,0,1,cluster1
5461,25,20000,0,0,1,cluster1
5462,22,36000,0,0,1,cluster1
5463,25,38000,1,0,0,cluster1
5464,46,36000,0,0,1,cluster1
5465,36,30000,0,1,0,cluster0
5466,58,36000,0,0,1,cluster1
5467,28,30000,0,0,1,cluster1
5468,32,60000,0,1,1,cluster0
5469,36,55000,0,0,1,cluster1
5470,29,20000,0,1,1,cluster0
5471,23,10000,0,1,1,cluster0
5472,23,6000,0,1,1,cluster0
5473,54,19000,0,0,0,cluster1
5474,35,35000,0,0,1,cluster1
5475,24,50000,0,0,1,cluster1
5476,25,70000,1,1,1,cluster0
5477,25,45000,0,0,0,cluster1
5478,25,6000,0,1,1,cluster0
5479,26,9000,0,0,1,cluster1
5480,35,68000,1,1,0,cluster0
5481,22,30000,0,0,1,cluster1
5482,22,43000,0,0,0,cluster1
5483,33,70000,0,1,1,cluster0
5484,48,120000,1,0,1,cluster1
5485,53,68000,0,1,1,cluster0
5486,56,48000,0,0,0,cluster1
5487,25,51600,0,0,1,cluster1
5488,32,70000,0,0,1,cluster1
5489,28,20000,0,0,1,cluster1
5490,23,32000,0,0,1,cluster1
5491,26,50000,1,0,1,cluster1
5492,20,12000,0,1,1,cluster0
5493,28,30000,1,0,1,cluster1
5494,36,80000,0,0,0,cluster1
5495,34,20000,0,0,0,cluster1
5496,28,37000,0,0,1,cluster1
5497,25,7000,0,1,1,cluster0
5498,25,20000,1,0,1,cluster1
5499,28,40000,1,1,1,cluster0
5500,36,15000,0,0,1,cluster1
5501,38,20000,1,0,1,cluster1
5502,32,70000,0,0,1,cluster1
5503,27,70000,1,0,1,cluster1
5504,31,54000,0,0,1,cluster1
5505,30,60000,0,1,1,cluster0
5506,24,10000,0,1,1,cluster0
5507,23,60000,1,0,0,cluster1
5508,33,28800,0,0,1,cluster1
5509,40,32000,0,1,1,cluster0
5510,24,42000,0,0,0,cluster1
5511,29,85000,1,1,1,cluster0
5512,23,64800,0,1,1,cluster0
5513,19,7000,0,1,1,cluster0
5514,26,24000,0,0,1,cluster1
5515,21,32400,0,1,1,cluster0
5516,36,24000,0,0,0,cluster1
5517,50,102000,1,0,1,cluster1
5518,25,28000,0,0,1,cluster1
5519,52,99000,0,1,1,cluster0
5520,18,14400,0,1,1,cluster0
5521,26,30000,1,0,1,cluster1
5522,44,35000,1,0,0,cluster1
5523,39,21000,1,0,1,cluster1
5524,44,120000,1,0,1,cluster1
5525,33,90000,0,1,1,cluster0
5526,26,13000,0,1,0,cluster0
5527,31,36000,0,1,1,cluster0
5528,34,15000,0,0,0,cluster1
5529,34,45000,0,1,1,cluster0
5530,25,14400,0,1,1,cluster0
5531,27,35000,1,0,1,cluster1
5532,25,30000,1,0,0,cluster1
5533,30,65000,0,0,1,cluster1
5534,36,200000,1,0,1,cluster1
5535,28,25000,0,0,1,cluster1
5536,24,48000,1,0,0,cluster1
5537,43,68820,1,0,1,cluster1
5538,19,31500,0,1,1,cluster0
5539,51,200000,0,0,1,cluster1
5540,28,22000,0,1,1,cluster0
5541,30,14500,1,0,0,cluster1
5542,36,48000,1,0,1,cluster1
5543,37,23000,0,0,1,cluster1
5544,29,17000,0,0,1,cluster1
5545,28,45000,1,1,1,cluster0
5546,24,8300,0,0,1,cluster1
5547,28,20000,1,0,1,cluster1
5548,53,17000,0,0,0,cluster1
5549,36,52000,0,0,1,cluster1
5550,29,9000,0,1,1,cluster0
5551,26,90000,0,0,1,cluster1
5552,37,29000,0,0,1,cluster1
5553,36,26000,1,0,1,cluster1
5554,39,10000,1,0,1,cluster1
5555,32,45000,0,0,0,cluster1
5556,20,15000,1,0,0,cluster1
5557,39,33000,0,0,1,cluster1
5558,35,40000,0,0,1,cluster1
5559,29,17000,1,0,0,cluster1
5560,27,45000,1,0,0,cluster1
5561,25,67000,1,0,1,cluster1
5562,40,200000,0,0,1,cluster1
5563,38,30000,0,0,1,cluster1
5564,30,54000,0,1,1,cluster0
5565,28,28000,0,0,1,cluster1
5566,23,17290,0,1,1,cluster0
5567,32,36000,0,1,1,cluster0
5568,26,24000,0,1,1,cluster0
5569,26,70000,0,1,1,cluster0
5570,45,40000,0,0,0,cluster1
5571,28,42000,1,0,1,cluster1
5572,42,15000,0,1,1,cluster0
5573,36,50000,1,1,1,cluster0
5574,40,40000,1,0,0,cluster1
5575,30,37500,0,0,1,cluster1
5576,25,100000,0,0,1,cluster1
5577,26,25000,0,0,1,cluster1
5578,25,55180,0,0,1,cluster1
5579,33,91000,1,0,0,cluster1
5580,34,23000,0,1,1,cluster0
5581,23,41000,1,0,1,cluster1
5582,33,30000,0,0,0,cluster1
5583,26,40000,0,0,1,cluster1
5584,29,6000,0,1,1,cluster0
5585,38,100000,0,1,1,cluster0
5586,20,8000,1,0,1,cluster1
5587,46,7000,0,0,1,cluster1
5588,35,40000,1,0,1,cluster1
5589,30,18000,1,0,1,cluster1
5590,31,28000,1,0,0,cluster1
5591,23,8000,1,0,1,cluster1
5592,36,103000,0,1,0,cluster0
5593,19,40000,0,1,1,cluster0
5594,27,50000,0,0,0,cluster1
5595,26,10000,0,1,1,cluster0
5596,28,48000,1,0,1,cluster1
5597,24,12000,0,1,1,cluster0
5598,22,95000,0,1,0,cluster0
5599,38,28000,0,0,0,cluster1
5600,25,24000,0,1,1,cluster0
5601,25,15000,0,1,1,cluster0
5602,25,15000,0,1,1,cluster0
5603,28,29000,1,0,1,cluster1
5604,21,48000,0,0,1,cluster1
5605,28,22000,0,0,1,cluster1
5606,24,43000,0,1,1,cluster0
5607,50,45000,0,0,1,cluster1
5608,26,9405,0,1,1,cluster0
5609,25,30000,0,1,1,cluster0
5610,37,68000,0,0,0,cluster1
5611,26,24309,0,1,0,cluster0
5612,34,60000,0,0,1,cluster1
5613,24,24000,0,0,1,cluster1
5614,45,80000,0,0,1,cluster1
5615,26,36000,0,0,0,cluster1
5616,21,12000,0,0,1,cluster1
5617,24,77000,1,1,1,cluster0
5618,44,78000,0,0,1,cluster1
5619,22,7300,1,1,1,cluster0
5620,57,40000,1,1,1,cluster0
5621,30,50000,0,1,1,cluster0
5622,24,15000,0,1,1,cluster0
5623,32,46000,0,0,1,cluster1
5624,27,13000,0,1,1,cluster0
5625,23,18000,0,1,0,cluster0
5626,19,10000,0,0,1,cluster1
5627,32,61000,0,0,1,cluster1
5628,28,45000,0,0,1,cluster1
5629,45,45000,0,1,1,cluster0
5630,30,48000,1,1,0,cluster0
5631,32,50000,0,0,1,cluster1
5632,29,50000,0,0,1,cluster1
5633,49,66000,1,1,1,cluster0
5634,25,26000,0,1,1,cluster0
5635,28,48000,1,1,1,cluster0
5636,49,100000,1,1,1,cluster0
5637,27,40000,0,0,1,cluster1
5638,26,31000,1,0,0,cluster1
5639,31,10000,0,1,1,cluster0
5640,43,39000,0,1,1,cluster0
5641,35,10000,0,1,1,cluster0
5642,28,30000,1,0,1,cluster1
5643,34,76000,0,0,0,cluster1
5644,27,12000,0,0,1,cluster1
5645,34,60000,0,0,1,cluster1
5646,37,38400,0,0,1,cluster1
5647,25,7000,0,0,1,cluster1
5648,26,15000,0,0,1,cluster1
5649,21,36000,1,0,0,cluster1
5650,28,12000,0,1,1,cluster0
5651,31,38000,0,0,1,cluster1
5652,31,86000,1,0,1,cluster1
5653,26,50000,0,0,1,cluster1
5654,24,25000,0,0,1,cluster1
5655,25,13570,0,1,0,cluster0
5656,27,20000,0,1,0,cluster0
5657,25,28000,0,0,1,cluster1
5658,33,8500,0,0,1,cluster1
5659,30,20000,0,0,1,cluster1
5660,26,86000,1,1,1,cluster0
5661,33,80000,1,0,1,cluster1
5662,30,70000,0,0,1,cluster1
5663,25,33000,0,1,1,cluster0
5664,34,15000,0,1,1,cluster0
5665,23,64800,0,0,0,cluster1
5666,49,50000,0,0,1,cluster1
5667,21,6000,0,0,0,cluster1
5668,40,70000,0,0,0,cluster1
5669,28,18000,0,0,1,cluster1
5670,30,44000,0,0,1,cluster1
5671,27,42000,0,0,0,cluster1
5672,25,51000,0,0,0,cluster1
5673,30,55000,0,0,1,cluster1
5674,30,27000,0,0,0,cluster1
5675,29,39000,0,1,1,cluster0
5676,34,40000,0,1,1,cluster0
5677,40,12000,0,0,1,cluster1
5678,24,60000,0,0,1,cluster1
5679,24,30000,1,0,0,cluster1
5680,32,45000,0,0,1,cluster1
5681,32,6250,0,0,1,cluster1
5682,37,50000,0,0,1,cluster1
5683,31,85000,0,1,0,cluster0
5684,40,10000,1,0,1,cluster1
5685,32,58000,0,0,1,cluster1
5686,27,60000,1,0,0,cluster1
5687,36,36000,0,1,0,cluster0
5688,37,13000,0,1,1,cluster0
5689,25,36000,1,1,1,cluster0
5690,24,6500,0,1,1,cluster0
5691,26,48000,0,1,1,cluster0
5692,30,200000,1,1,1,cluster0
5693,31,12000,0,0,0,cluster1
5694,31,40000,0,0,0,cluster1
5695,28,38000,0,0,1,cluster1
5696,29,45000,0,1,1,cluster0
5697,42,43000,1,0,0,cluster1
5698,36,87000,0,0,0,cluster1
5699,44,30000,0,0,1,cluster1
5700,44,36000,0,0,0,cluster1
5701,34,10000,0,0,1,cluster1
5702,34,120000,0,1,1,cluster0
5703,25,18000,0,1,1,cluster0
5704,14,17604,0,0,0,cluster1
5705,40,14000,0,1,0,cluster0
5706,24,30000,1,0,1,cluster1
5707,35,100000,1,0,1,cluster1
5708,71,100000,0,1,1,cluster0
5709,44,34000,0,1,0,cluster0
5710,27,54240,0,0,1,cluster1
5711,38,35000,0,1,1,cluster0
5712,28,24000,0,0,0,cluster1
5713,24,30000,0,1,1,cluster0
5714,45,40000,0,0,1,cluster1
5715,29,28560,0,0,0,cluster1
5716,23,55000,1,1,1,cluster0
5717,30,7000,1,0,1,cluster1
5718,30,20000,0,1,1,cluster0
5719,38,50000,1,0,1,cluster1
5720,31,53000,0,0,1,cluster1
5721,24,39600,0,0,1,cluster1
5722,36,35000,0,0,1,cluster1
5723,42,30000,0,0,1,cluster1
5724,33,63000,0,1,0,cluster0
5725,47,104000,1,0,0,cluster1
5726,22,20000,0,0,1,cluster1
5727,25,19397,1,0,0,cluster1
5728,28,100000,0,1,1,cluster0
5729,25,32000,0,0,1,cluster1
5730,25,30000,0,0,1,cluster1
5731,28,48000,0,1,1,cluster0
5732,50,60000,0,1,1,cluster0
5733,27,60000,0,0,0,cluster1
5734,33,42000,1,0,0,cluster1
5735,34,20000,0,0,1,cluster1
5736,39,105000,1,0,0,cluster1
5737,26,78000,0,1,0,cluster0
5738,54,80000,0,0,1,cluster1
5739,28,135000,1,1,1,cluster0
5740,37,40000,0,1,1,cluster0
5741,29,35000,1,0,1,cluster1
5742,66,100000,0,0,1,cluster1
5743,33,43000,0,0,1,cluster1
5744,23,6400,0,0,0,cluster1
5745,23,15000,0,0,1,cluster1
5746,27,30000,1,1,1,cluster0
5747,33,60000,1,1,1,cluster0
5748,23,15000,0,1,1,cluster0
5749,38,12000,0,0,0,cluster1
5750,24,13000,0,1,1,cluster0
5751,38,35000,0,0,1,cluster1
5752,31,35000,1,0,1,cluster1
5753,27,14500,0,0,1,cluster1
5754,42,32000,1,1,1,cluster0
5755,21,64224,1,0,1,cluster1
5756,53,40000,1,0,1,cluster1
5757,23,48000,0,1,1,cluster0
5758,27,14400,0,0,1,cluster1
5759,26,67000,1,0,0,cluster1
5760,30,45000,0,0,1,cluster1
5761,36,30000,0,0,1,cluster1
5762,24,18000,0,1,1,cluster0
5763,27,18120,0,0,1,cluster1
5764,30,71000,0,0,1,cluster1
5765,23,24000,1,0,0,cluster1
5766,36,20000,0,1,1,cluster0
5767,39,55000,1,0,0,cluster1
5768,34,40000,0,1,1,cluster0
5769,32,40000,0,1,0,cluster0
5770,34,60000,0,1,1,cluster0
5771,28,60000,0,0,1,cluster1
5772,24,47000,0,1,1,cluster0
5773,30,12000,0,0,0,cluster1
5774,34,40000,1,1,1,cluster0
5775,33,60000,0,0,1,cluster1
5776,26,11666,1,0,1,cluster1
5777,30,60000,0,1,1,cluster0
5778,32,63000,0,1,1,cluster0
5779,32,20000,0,1,1,cluster0
5780,34,32000,0,0,1,cluster1
5781,42,44000,0,0,1,cluster1
5782,26,175000,0,1,1,cluster0
5783,26,63000,0,0,1,cluster1
5784,50,10000,0,0,1,cluster1
5785,31,20000,0,1,0,cluster0
5786,24,12336,0,0,1,cluster1
5787,24,56374,0,0,0,cluster1
5788,32,36000,1,0,0,cluster1
5789,24,20000,0,0,0,cluster1
5790,41,41000,1,0,1,cluster1
5791,25,40000,0,0,1,cluster1
5792,47,42000,0,0,1,cluster1
5793,30,60000,0,1,1,cluster0
5794,25,60000,1,0,1,cluster1
5795,23,10727,1,1,1,cluster0
5796,22,14000,0,0,1,cluster1
5797,30,40000,0,1,1,cluster0
5798,30,34000,0,0,1,cluster1
5799,25,60000,0,0,0,cluster1
5800,40,38000,0,1,1,cluster0
5801,25,18000,0,0,1,cluster1
5802,38,85000,1,0,1,cluster1
5803,23,10550,0,1,1,cluster0
5804,23,25000,0,0,1,cluster1
5805,39,200000,1,0,1,cluster1
5806,39,40000,0,1,1,cluster0
5807,27,80000,0,1,1,cluster0
5808,32,53000,0,1,1,cluster0
5809,39,92000,0,1,1,cluster0
5810,34,37200,1,0,1,cluster1
5811,19,6000,0,1,1,cluster0
5812,23,54360,1,1,1,cluster0
5813,27,16000,0,0,0,cluster1
5814,26,24000,1,0,0,cluster1
5815,34,80000,0,0,1,cluster1
5816,27,46000,0,0,1,cluster1
5817,25,15000,0,0,1,cluster1
5818,23,50000,1,0,1,cluster1
5819,25,45000,0,0,1,cluster1
5820,25,22000,0,0,1,cluster1
5821,26,48000,0,1,1,cluster0
5822,23,75000,0,1,0,cluster0
5823,24,25000,0,0,1,cluster1
5824,30,60000,0,1,1,cluster0
5825,36,65000,1,0,1,cluster1
5826,30,20000,0,0,1,cluster1
5827,25,40800,0,1,1,cluster0
5828,39,120000,0,0,1,cluster1
5829,27,66000,0,0,1,cluster1
5830,34,45000,0,0,1,cluster1
5831,33,86000,0,1,1,cluster0
5832,24,24000,1,1,1,cluster0
5833,27,16000,0,0,0,cluster1
5834,28,35000,0,1,1,cluster0
5835,21,25000,0,0,1,cluster1
5836,26,125000,0,0,1,cluster1
5837,24,32000,0,1,1,cluster0
5838,30,90000,0,0,1,cluster1
5839,58,30000,1,0,0,cluster1
5840,33,35000,0,0,1,cluster1
5841,22,35000,0,0,1,cluster1
5842,23,36000,0,1,1,cluster0
5843,26,15000,0,0,1,cluster1
5844,25,75000,0,1,0,cluster0
5845,38,8000,0,1,1,cluster0
5846,29,42000,0,0,1,cluster1
5847,34,72000,0,1,1,cluster0
5848,27,8000,1,0,1,cluster1
5849,19,60000,1,0,0,cluster1
5850,50,70000,0,0,1,cluster1
5851,24,45000,0,1,1,cluster0
5852,22,15000,0,0,1,cluster1
5853,26,43200,0,1,1,cluster0
5854,26,7200,0,1,1,cluster0
5855,23,83500,0,1,1,cluster0
5856,20,12000,0,0,1,cluster1
5857,32,40000,1,0,1,cluster1
5858,40,50000,0,1,0,cluster0
5859,43,40000,1,0,0,cluster1
5860,25,20000,0,0,1,cluster1
5861,23,8000,0,0,1,cluster1
5862,37,29000,1,0,0,cluster1
5863,29,10000,0,1,1,cluster0
5864,46,80000,1,0,1,cluster1
5865,32,70000,1,1,1,cluster0
5866,24,40000,0,1,1,cluster0
5867,35,45000,0,0,1,cluster1
5868,26,30000,1,0,1,cluster1
5869,45,105000,0,0,1,cluster1
5870,27,10000,0,1,1,cluster0
5871,25,37000,0,0,0,cluster1
5872,33,63000,0,1,1,cluster0
5873,28,16000,0,0,1,cluster1
5874,23,35000,0,0,1,cluster1
5875,35,95000,0,0,1,cluster1
5876,29,28800,1,0,1,cluster1
5877,21,6000,0,0,1,cluster1
5878,46,180000,1,1,1,cluster0
5879,28,14000,0,1,1,cluster0
5880,38,64000,1,0,1,cluster1
5881,25,36000,0,1,0,cluster0
5882,32,10000,0,0,1,cluster1
5883,24,38500,0,1,1,cluster0
5884,27,67000,0,0,1,cluster1
5885,37,24000,1,0,1,cluster1
5886,24,63600,0,1,1,cluster0
5887,29,30000,0,0,0,cluster1
5888,22,12000,1,0,1,cluster1
5889,31,40000,1,0,1,cluster1
5890,32,35000,0,0,0,cluster1
5891,42,45000,0,1,0,cluster0
5892,29,68000,0,1,1,cluster0
5893,28,35000,0,1,1,cluster0
5894,64,10000,0,0,1,cluster1
5895,42,62000,0,0,1,cluster1
5896,38,18000,0,1,0,cluster0
5897,35,10000,0,1,1,cluster0
5898,32,43000,1,0,1,cluster1
5899,26,9000,1,1,0,cluster0
5900,35,45000,0,0,0,cluster1
5901,26,60000,1,1,1,cluster0
5902,26,34000,0,1,1,cluster0
5903,30,50000,1,0,1,cluster1
5904,21,25000,0,0,1,cluster1
5905,56,10000,1,0,0,cluster1
5906,26,24000,0,0,0,cluster1
5907,38,90000,0,1,1,cluster0
5908,35,36000,0,0,1,cluster1
5909,18,15000,0,1,1,cluster0
5910,20,12000,0,1,1,cluster0
5911,45,12000,0,0,1,cluster1
5912,41,140000,0,1,1,cluster0
5913,23,36000,1,1,1,cluster0
5914,42,60000,1,0,0,cluster1
5915,35,20000,0,0,0,cluster1
5916,37,28800,0,1,1,cluster0
5917,34,38000,1,0,1,cluster1
5918,41,150000,1,1,1,cluster0
5919,39,40000,0,0,0,cluster1
5920,25,70000,0,1,1,cluster0
5921,37,60000,0,1,1,cluster0
5922,40,59000,1,0,1,cluster1
5923,24,35000,0,0,1,cluster1
5924,25,15000,0,1,1,cluster0
5925,30,90000,1,0,1,cluster1
5926,29,12500,0,0,1,cluster1
5927,28,30000,0,1,1,cluster0
5928,26,60000,0,1,1,cluster0
5929,22,36000,0,0,1,cluster1
5930,23,13000,1,0,1,cluster1
5931,27,30000,0,0,1,cluster1
5932,35,45000,0,0,1,cluster1
5933,43,27000,0,0,1,cluster1
5934,26,20000,0,0,1,cluster1
5935,45,48000,1,0,1,cluster1
5936,40,70000,0,0,1,cluster1
5937,26,50000,1,1,1,cluster0
5938,36,200000,0,1,1,cluster0
5939,33,29000,0,0,1,cluster1
5940,36,50000,1,0,1,cluster1
5941,29,47000,0,0,1,cluster1
5942,54,70000,0,0,1,cluster1
5943,26,35000,1,1,1,cluster0
5944,36,50000,0,0,1,cluster1
5945,35,20000,0,1,1,cluster0
5946,30,65000,0,1,1,cluster0
5947,44,15000,0,0,0,cluster1
5948,22,6000,0,0,1,cluster1
5949,27,75000,0,1,1,cluster0
5950,25,60000,0,1,1,cluster0
5951,23,20000,1,0,1,cluster1
5952,27,52000,0,1,1,cluster0
5953,42,50000,1,0,0,cluster1
5954,32,35000,1,0,0,cluster1
5955,45,45000,0,0,1,cluster1
5956,31,120000,0,0,1,cluster1
5957,31,45000,0,1,1,cluster0
5958,20,6000,1,1,1,cluster0
5959,47,45000,0,0,1,cluster1
5960,28,81000,0,1,1,cluster0
5961,26,15000,1,0,1,cluster1
5962,31,110000,0,0,1,cluster1
5963,19,18000,0,0,1,cluster1
5964,32,50000,0,1,1,cluster0
5965,36,31500,0,0,1,cluster1
5966,21,12000,0,0,1,cluster1
5967,28,35000,1,1,1,cluster0
5968,31,7000,0,0,1,cluster1
5969,36,88000,0,0,1,cluster1
5970,34,75000,1,1,0,cluster0
5971,26,20000,0,0,0,cluster1
5972,27,6000,0,0,1,cluster1
5973,29,72000,0,1,1,cluster0
5974,27,30000,0,1,1,cluster0
5975,37,85000,1,1,1,cluster0
5976,21,14400,0,1,0,cluster0
5977,29,60000,0,0,0,cluster1
5978,60,60000,0,0,0,cluster1
5979,41,200000,0,1,1,cluster0
5980,28,100000,0,1,1,cluster0
5981,33,54000,0,1,1,cluster0
5982,28,48000,0,0,1,cluster1
5983,35,55000,0,0,1,cluster1
5984,36,30000,1,0,0,cluster1
5985,30,95000,0,0,0,cluster1
5986,28,8000,0,1,1,cluster0
5987,53,85000,0,1,1,cluster0
5988,34,41000,0,0,0,cluster1
5989,41,50000,0,0,1,cluster1
5990,39,50000,0,0,1,cluster1
5991,28,60000,0,0,0,cluster1
5992,24,70000,0,1,1,cluster0
5993,26,24000,0,0,0,cluster1
5994,33,40000,0,1,1,cluster0
5995,28,50000,0,0,1,cluster1
5996,27,8000,0,1,1,cluster0
5997,28,50000,0,1,0,cluster0
5998,27,45000,0,0,1,cluster1
5999,27,22500,0,0,0,cluster1
6000,27,20000,0,1,1,cluster0
6001,25,10080,0,1,1,cluster0
6002,49,50000,1,0,1,cluster1
6003,45,12000,0,0,1,cluster1
6004,23,7000,0,1,1,cluster0
6005,37,90000,1,0,1,cluster1
6006,35,30000,1,0,1,cluster1
6007,24,10000,0,1,1,cluster0
6008,42,65000,0,0,1,cluster1
6009,25,36000,0,0,1,cluster1
6010,25,38400,0,1,1,cluster0
6011,34,60000,0,1,1,cluster0
6012,35,55000,1,1,1,cluster0
6013,34,50000,0,1,1,cluster0
6014,46,137000,1,0,1,cluster1
6015,34,7850,0,0,1,cluster1
6016,32,12000,0,0,1,cluster1
6017,26,30000,0,0,1,cluster1
6018,28,70000,0,1,1,cluster0
6019,32,53000,0,1,1,cluster0
6020,33,61200,0,0,1,cluster1
6021,35,75000,0,0,0,cluster1
6022,34,12000,0,1,1,cluster0
6023,22,28800,0,1,1,cluster0
6024,27,18000,0,0,1,cluster1
6025,42,57000,1,0,0,cluster1
6026,25,50000,0,0,1,cluster1
6027,35,90000,0,0,1,cluster1
6028,26,50000,1,0,0,cluster1
6029,56,20000,0,1,1,cluster0
6030,29,27000,1,0,0,cluster1
6031,39,60000,0,0,0,cluster1
6032,31,36000,0,0,1,cluster1
6033,25,26666,1,1,1,cluster0
6034,23,7000,0,1,1,cluster0
6035,27,57600,0,1,1,cluster0
6036,31,70000,0,0,0,cluster1
6037,27,6000,0,0,0,cluster1
6038,25,60000,0,1,1,cluster0
6039,29,28000,0,0,1,cluster1
6040,45,60000,1,0,0,cluster1
6041,19,14400,1,1,1,cluster0
6042,52,55000,0,1,1,cluster0
6043,33,60000,0,0,1,cluster1
6044,31,13000,1,0,0,cluster1
6045,31,152000,0,1,1,cluster0
6046,26,65000,0,1,1,cluster0
6047,41,28000,0,0,1,cluster1
6048,27,32000,1,1,0,cluster0
6049,30,48000,1,0,1,cluster1
6050,27,48000,1,0,1,cluster1
6051,31,80000,1,0,1,cluster1
6052,24,15000,0,1,1,cluster0
6053,28,31000,0,0,0,cluster1
6054,25,34000,0,1,1,cluster0
6055,31,45000,0,0,0,cluster1
6056,39,65000,0,0,1,cluster1
6057,34,85000,1,0,1,cluster1
6058,22,30000,1,1,1,cluster0
6059,54,94000,0,0,1,cluster1
6060,27,60000,1,0,1,cluster1
6061,24,80000,0,1,1,cluster0
6062,28,57600,0,1,1,cluster0
6063,21,6000,0,1,1,cluster0
6064,22,20000,0,0,1,cluster1
6065,30,44000,0,0,1,cluster1
6066,33,7000,0,1,1,cluster0
6067,34,35000,0,0,1,cluster1
6068,31,35000,0,0,1,cluster1
6069,21,17000,0,1,1,cluster0
6070,50,70000,0,0,1,cluster1
6071,31,40000,0,0,1,cluster1
6072,30,21000,0,0,0,cluster1
6073,31,110000,0,1,1,cluster0
6074,24,14400,0,1,1,cluster0
6075,24,12000,0,0,0,cluster1
6076,24,6000,1,1,1,cluster0
6077,28,70000,1,1,1,cluster0
6078,24,24000,0,0,1,cluster1
6079,29,25000,1,0,0,cluster1
6080,23,50000,0,1,1,cluster0
6081,32,119000,0,1,1,cluster0
6082,31,60000,0,1,1,cluster0
6083,25,12000,0,1,1,cluster0
6084,30,60000,0,1,1,cluster0
6085,24,20000,1,0,1,cluster1
6086,26,46000,0,1,1,cluster0
6087,21,60000,1,1,0,cluster0
6088,30,17000,0,0,1,cluster1
6089,25,10000,0,1,0,cluster0
6090,36,50000,0,1,1,cluster0
6091,32,25000,0,0,1,cluster1
6092,45,105000,0,0,1,cluster1
6093,28,34000,0,1,1,cluster0
6094,27,55000,0,1,1,cluster0
6095,38,20400,0,1,0,cluster0
6096,24,36000,0,1,1,cluster0
6097,35,23500,0,0,1,cluster1
6098,34,159000,0,0,1,cluster1
6099,16,14400,0,0,1,cluster1
6100,19,10000,1,1,1,cluster0
6101,25,38000,0,0,1,cluster1
6102,41,10000,0,0,1,cluster1
6103,34,130000,0,0,1,cluster1
6104,34,200000,0,1,1,cluster0
6105,25,34000,1,1,1,cluster0
6106,30,40000,0,1,1,cluster0
6107,27,18000,0,1,1,cluster0
6108,23,36000,0,0,0,cluster1
6109,32,8000,0,0,1,cluster1
6110,25,40000,1,0,1,cluster1
6111,31,40000,0,1,1,cluster0
6112,20,48000,0,0,1,cluster1
6113,34,40000,0,0,1,cluster1
6114,25,18000,1,0,1,cluster1
6115,23,60000,0,0,1,cluster1
6116,28,70000,1,1,1,cluster0
