@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A5-N200-T1.0E-4_clustered

@attribute Instance_number numeric
@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
6152,0.000432,0.004021,-0.001814,-0.007794,0,cluster2
6153,0.002887,-0.002924,-0.02454,0.01308,1,cluster6
6154,-0.00276,0.010615,-0.011229,0.024375,0,cluster1
6155,0.014887,-0.004423,-0.026406,0.008048,0,cluster6
6156,-0.005476,0.012705,0.006801,0.00021,1,cluster2
6157,0.002058,-0.010473,0.005649,0.03038,1,cluster4
6158,0.004227,0.012503,-0.009642,0.023365,1,cluster1
6159,0.005024,-0.012963,0.019047,0.00114,0,cluster0
6160,-0.015185,-0.000065,-0.005233,-0.005444,1,cluster2
6161,0.037848,0.008781,-0.014409,0.009598,1,cluster5
6162,0.002323,0.007336,-0.014581,0.020404,1,cluster1
6163,0.014662,-0.000319,-0.022423,0.010977,1,cluster5
6164,0.031086,0.002789,-0.01998,0.007678,1,cluster5
6165,0.00058,0.010929,0.004872,-0.003039,1,cluster2
6166,-0.004482,0.003504,-0.018058,0.020001,1,cluster6
6167,-0.006889,0.002011,-0.01942,0.019763,1,cluster6
6168,0.015731,0.003559,-0.018703,0.013319,1,cluster5
6169,-0.004482,0.003504,-0.018058,0.020001,1,cluster6
6170,-0.015842,-0.01627,-0.03682,0.010024,1,cluster3
6171,0.007045,-0.016126,0,0.02479,0,cluster4
6172,-0.010996,0.001953,-0.003423,-0.005434,1,cluster2
6173,-0.000347,-0.016806,0.015509,0.000253,1,cluster0
6174,0.015228,0.007233,-0.015126,0.016042,1,cluster5
6175,0.036649,0.011381,-0.011849,0.011805,1,cluster5
6176,0.018834,0.006125,-0.016325,0.014072,1,cluster5
6177,0.004318,-0.020749,-0.041855,0.000207,1,cluster3
6178,-0.008522,-0.014261,-0.019214,-0.017533,1,cluster3
6179,0.038169,0.007051,-0.016096,0.008288,0,cluster5
6180,0.025586,0.005424,-0.017237,0.01134,1,cluster5
6181,-0.0042,-0.020139,-0.003499,0.025737,0,cluster4
6182,0.017573,-0.002502,-0.024637,0.008492,1,cluster5
6183,0.029483,-0.012634,0.002607,0.019758,1,cluster4
6184,0.000803,0.011667,-0.010334,0.023921,1,cluster1
6185,0.000976,0.003028,-0.018707,0.017856,1,cluster6
6186,0.012082,0.006827,-0.015412,0.016805,0,cluster1
6187,-0.009476,-0.002378,-0.00767,-0.008951,0,cluster2
6188,-0.000025,-0.018536,0.013822,-0.001057,1,cluster0
6189,0.015185,0.009393,-0.013033,0.017558,1,cluster1
6190,0.000846,0.009507,-0.012427,0.022405,0,cluster1
6191,-0.005893,0.01206,0.006192,-0.0001,1,cluster2
6192,0.009035,0.003953,-0.002178,-0.010702,1,cluster2
6193,0.020185,-0.01364,0.001955,0.02215,1,cluster4
6194,-0.004926,-0.017202,0.015284,0.0015,1,cluster0
6195,0.004539,0.00408,-0.017812,0.017402,1,cluster6
6196,0.028828,0.008205,-0.014655,0.012196,0,cluster5
6197,-0.006886,-0.022061,-0.005267,0.025293,1,cluster4
6198,0.024301,0.012343,-0.01049,0.01658,1,cluster5
6199,0.011195,0.001004,-0.021021,0.01305,1,cluster6
6200,0.002787,-0.018251,-0.001911,0.024727,0,cluster4
6201,0.001585,0.008422,-0.013504,0.021404,1,cluster1
6202,0.009313,-0.014849,0.001159,0.024924,0,cluster4
6203,0.026228,0.001964,-0.020611,0.00872,0,cluster5
6204,0.012972,0.007808,0.00142,-0.00933,1,cluster2
6205,-0.001568,-0.00352,-0.00905,-0.012375,1,cluster2
6206,0.006025,0.008602,-0.013482,0.020054,1,cluster1
6207,0.000045,-0.000635,-0.022223,0.015617,1,cluster6
6208,0.017317,-0.013617,0.002076,0.02312,1,cluster4
6209,0.025632,-0.001577,-0.008108,-0.020067,1,cluster2
6210,-0.00676,-0.004467,-0.0257,0.015214,1,cluster6
6211,0.009288,0.000285,-0.021652,0.013184,1,cluster6
6212,0.005363,-0.001325,-0.023076,0.013369,1,cluster6
6213,0.009545,0.011813,-0.010494,0.021117,1,cluster1
6214,0.029758,0.011868,-0.011139,0.014435,1,cluster5
6215,0.007323,-0.015696,0.000407,0.024996,1,cluster4
6216,0.001062,-0.001291,-0.022894,0.014823,1,cluster6
6217,0.000998,0.011574,0.005482,-0.002729,1,cluster2
6218,0.033407,0.0086,-0.014431,0.010949,1,cluster5
6219,0.001019,0.000869,-0.0208,0.01634,1,cluster6
6220,0.041126,-0.021363,-0.006251,0.009816,0,cluster4
6221,-0.003153,-0.005575,-0.026899,0.013244,1,cluster6
6222,0.001211,0.005618,-0.016207,0.019579,1,cluster1
6223,-0.017244,-0.00102,-0.006087,-0.005424,1,cluster2
6224,0.017357,0.008296,-0.014171,0.016073,0,cluster5
6225,-0.009713,-0.000125,-0.021393,0.019216,1,cluster6
6226,0.001822,0.006169,0.000218,-0.006763,1,cluster2
6227,0.002366,0.005177,-0.016674,0.018888,1,cluster1
6228,-0.006879,0.008705,-0.012937,0.024416,1,cluster1
6229,0.019767,0.004947,-0.001586,-0.013579,1,cluster2
6230,-0.007132,-0.007252,0.024999,0.009154,1,cluster0
6231,0.003825,-0.010362,0.021607,0.003348,1,cluster0
6232,0.003062,0.006251,-0.015658,0.019403,0,cluster1
6233,0.014363,-0.009275,0.006384,0.027122,1,cluster4
6234,-0.005628,0.010638,-0.011108,0.025344,1,cluster1
6235,-0.001892,0.003051,-0.018586,0.018825,1,cluster6
6236,-0.002609,0.012682,0.00668,-0.00076,1,cluster2
6237,-0.001193,-0.019947,-0.003416,0.024871,0,cluster4
6238,-0.003913,0.006215,0.000461,-0.004824,1,cluster2
6239,0.016062,0.008522,-0.013907,0.016661,1,cluster1
6240,0.007271,-0.02023,-0.003983,0.02186,0,cluster4
6241,-0.001953,-0.008157,0.023943,0.006803,1,cluster0
6242,-0.003811,-0.019538,-0.002929,0.026026,1,cluster4
6243,0.002227,0.004962,-0.016878,0.018784,0,cluster1
6244,-0.011519,-0.007759,-0.012813,-0.012015,0,cluster3
6245,-0.001508,0.012549,-0.009399,0.025303,0,cluster1
6246,-0.006589,0.010986,0.005175,-0.000616,1,cluster2
6247,0.000237,0.004114,-0.01763,0.018856,0,cluster6
6248,-0.000767,-0.012609,0.003677,0.029833,0,cluster4
6249,0.020364,0.008488,-0.014088,0.015207,1,cluster5
6250,0.018484,-0.012225,-0.034088,0.001426,1,cluster3
6251,-0.005498,0.00416,-0.017388,0.020795,1,cluster1
6252,-0.002621,0.01083,-0.011026,0.024478,1,cluster1
6253,0.025351,0.002835,-0.019737,0.009617,1,cluster5
6254,-0.004734,-0.012453,0.019878,0.004739,1,cluster0
6255,0.00626,0.011191,-0.010983,0.021776,0,cluster1
6256,0.017731,0.0111,-0.011467,0.017899,1,cluster1
6257,0.020239,-0.013966,-0.035835,-0.000369,1,cluster3
6258,0.000154,-0.015639,0.00071,0.027419,1,cluster4
6259,0.004508,-0.01114,0.004918,0.029101,0,cluster4
6260,0.011933,-0.000082,-0.022098,0.01205,1,cluster6
6261,0.034692,0.001681,-0.021178,0.005709,1,cluster5
6262,-0.002052,0.013541,0.007493,-0.000347,1,cluster2
6263,-0.001042,-0.01788,0.014493,-0.000263,1,cluster0
6264,-0.009979,0.001297,-0.004093,-0.006228,1,cluster2
6265,-0.003966,0.001681,-0.003929,-0.00796,1,cluster2
6266,-0.005999,0.002993,-0.002588,-0.006372,0,cluster2
6267,0.022311,0.011495,-0.011243,0.016652,1,cluster5
6268,0.01781,-0.004754,-0.010915,-0.019676,1,cluster2
6269,-0.009412,-0.015242,-0.036046,0.008602,1,cluster3
6270,-0.003784,-0.000264,-0.005819,-0.009373,1,cluster2
6271,0.004035,0.007754,-0.014235,0.020126,1,cluster1
6272,-0.001676,-0.007746,-0.029053,0.011243,1,cluster6
6273,0.000525,0.011237,-0.01074,0.023715,0,cluster1
6274,-0.011886,0.000972,-0.020255,0.020701,1,cluster6
6275,-0.007884,0.011213,0.005439,-0.000028,1,cluster2
6276,-0.00369,0.006952,-0.014745,0.022136,1,cluster1
6277,-0.015427,0.008466,0.003039,0.000569,1,cluster2
6278,-0.003369,0.005222,-0.016432,0.020826,1,cluster1
6279,-0.0123,-0.004514,-0.009642,-0.009498,1,cluster2
6280,-0.000736,0.00261,-0.019053,0.018134,1,cluster6
6281,0.001671,0.004103,-0.017691,0.018372,1,cluster6
6282,-0.013159,0.009743,0.004198,0.000704,1,cluster2
6283,-0.013777,-0.002343,-0.007488,-0.007497,1,cluster2
6284,0.000932,0.005188,-0.016614,0.019372,1,cluster1
6285,0.002431,0.011562,0.005422,-0.003214,1,cluster2
6286,0.016698,-0.025703,-0.009611,0.014919,1,cluster4
6287,0.007138,0.010321,-0.011856,0.020879,1,cluster1
6288,-0.001849,0.000892,-0.020679,0.017309,1,cluster6
6289,-0.00267,-0.017776,-0.001262,0.026872,1,cluster4
6290,0.005191,0.007313,-0.014702,0.019435,1,cluster1
6291,-0.000102,-0.007524,0.024492,0.006627,1,cluster0
6292,-0.00543,-0.013527,0.018861,0.004223,1,cluster0
6293,0.01236,0.007256,-0.015005,0.017011,1,cluster1
6294,0.022332,0.004849,-0.017681,0.012022,1,cluster5
6295,0.007333,-0.009003,0.00689,0.029648,1,cluster4
6296,0.035493,0.011822,-0.011382,0.012496,0,cluster5
6297,-0.013039,-0.003429,-0.008565,-0.008498,1,cluster2
6298,-0.00828,-0.000137,-0.021453,0.018732,0,cluster6
6299,-0.002936,-0.016354,0.016037,0.001428,1,cluster0
6300,0.010598,-0.002537,-0.008519,-0.015736,1,cluster2
6301,0.005655,-0.018274,-0.002033,0.023758,1,cluster4
6302,-0.00077,0.011463,-0.010476,0.024303,1,cluster1
6303,0.005244,0.011847,-0.010312,0.022571,1,cluster1
6304,0.003909,0.009785,-0.012264,0.02158,1,cluster1
6305,-0.002411,0.008928,-0.012875,0.023085,0,cluster1
6306,0.0174,0.006137,-0.016264,0.014557,1,cluster5
6307,-0.000458,0.00304,-0.018646,0.018341,1,cluster6
6308,-0.001564,0.00801,-0.013794,0.022165,0,cluster1
6309,-0.000492,0.011893,-0.01007,0.024509,1,cluster1
6310,-0.003505,0.000166,-0.005413,-0.009167,1,cluster2
6311,0.014928,0.011223,-0.011251,0.018917,1,cluster1
6312,0.000111,-0.01348,0.002803,0.028936,0,cluster4
6313,0.008711,0.010524,-0.011714,0.020498,1,cluster1
6314,-0.008254,-0.015664,0.016889,0.003676,0,cluster0
6315,0.030765,0.004519,-0.018293,0.008988,0,cluster5
6316,-0.016963,-0.024663,0.008473,0.000312,1,cluster0
6317,-0.004884,0.000263,-0.005271,-0.008641,1,cluster2
6318,-0.02086,-0.006605,-0.011372,-0.008106,1,cluster2
6319,-0.001694,-0.021114,0.011383,-0.002296,1,cluster0
6320,-0.005174,-0.002412,-0.007852,-0.010405,1,cluster2
6321,-0.008363,-0.01989,-0.003113,0.027294,1,cluster4
6322,0.005634,0.010225,-0.011897,0.021312,1,cluster1
6323,-0.02473,-0.028166,-0.032124,-0.021816,1,cluster3
6324,0.011228,-0.007849,-0.029598,0.006882,1,cluster6
6325,0.013293,0.006078,-0.000266,-0.01064,1,cluster2
6326,0.011665,0.006182,-0.016022,0.016496,1,cluster1
6327,-0.00476,0.003074,-0.018465,0.019794,0,cluster6
6328,-0.000597,0.002825,-0.01885,0.018237,1,cluster6
6329,-0.00311,-0.007735,-0.028992,0.011728,1,cluster6
6330,0.024251,-0.016263,-0.000727,0.018974,0,cluster4
6331,0.014705,-0.002479,-0.024516,0.009461,1,cluster6
6332,-0.004673,-0.001245,-0.022651,0.016762,0,cluster6
6333,0.005342,0.00938,0.003207,-0.0057,1,cluster2
6334,0.001674,-0.01997,-0.003538,0.023902,1,cluster4
6335,0.009218,-0.017223,-0.001137,0.023304,1,cluster4
6336,-0.018515,-0.01634,-0.020883,-0.015657,1,cluster3
6337,-0.013864,0.001976,-0.003302,-0.004464,1,cluster2
6338,-0.009886,0.008513,-0.013019,0.025282,1,cluster1
6339,0.000607,0.013196,0.007067,-0.001471,0,cluster2
6340,-0.00581,0.012583,-0.009218,0.026757,1,cluster1
6341,0.047557,-0.020335,-0.005477,0.008393,1,cluster4
6342,0.00621,0.001816,-0.00415,-0.011249,1,cluster2
6343,-0.018774,-0.003383,-0.008323,-0.006559,1,cluster2
6344,0.011902,0.00393,-0.002299,-0.011672,1,cluster2
6345,-0.012343,-0.002355,-0.007549,-0.007982,1,cluster2
6346,0.007055,-0.009433,0.006483,0.029442,1,cluster4
6347,-0.008023,0.010998,0.005236,-0.000131,1,cluster2
6348,-0.006376,0.00503,-0.016514,0.021692,1,cluster1
6349,-0.015952,0.003595,-0.017573,0.023878,1,cluster1
6350,-0.00238,0.004523,-0.017143,0.020011,1,cluster1
6351,0.017029,-0.02074,-0.004814,0.018261,0,cluster4
6352,-0.005754,0.012275,0.006395,0.000003,1,cluster2
6353,0.070455,-0.018358,-0.004353,0.002155,0,cluster5
6354,-0.016261,0.007177,0.001819,-0.00005,1,cluster2
6355,-0.000415,0.00088,-0.02074,0.016824,0,cluster6
6356,0.009913,-0.016149,-0.000121,0.02382,1,cluster4
6357,0.004121,0.003435,-0.018422,0.017093,1,cluster6
6358,0.000976,0.003028,-0.018707,0.017856,1,cluster6
6359,0.016056,-0.022244,-0.006237,0.017539,1,cluster4
6360,-0.004233,-0.016147,-0.037102,0.00625,1,cluster3
6361,0.007045,-0.016126,0,0.02479,1,cluster4
6362,-0.014357,0.012344,0.006759,0.002911,1,cluster2
6363,0.00589,-0.015685,0.000467,0.025481,1,cluster4
6364,0.004508,-0.01114,0.004918,0.029101,0,cluster4
6365,0.001717,-0.022129,-0.005631,0.022385,1,cluster4
6366,0.00028,0.001954,-0.019723,0.01734,1,cluster6
6367,-0.006932,0.004171,-0.017327,0.02128,1,cluster1
6368,0.003618,0.00711,-0.014845,0.019816,0,cluster1
6369,-0.007476,0.005164,-0.000434,-0.004371,1,cluster2
6370,-0.01043,0.009506,0.003874,-0.000369,1,cluster2
6371,0.020506,-0.01537,0.000268,0.02084,1,cluster4
6372,0.001909,0.00185,-0.003968,-0.009795,1,cluster2
6373,-0.008907,-0.018897,0.013779,0.001644,1,cluster0
6374,-0.003369,0.005222,-0.016432,0.020826,0,cluster1
6375,-0.002621,0.01083,-0.011026,0.024478,1,cluster1
6376,0.028841,-0.009174,0.005981,0.022378,0,cluster4
6377,0.002601,0.007766,-0.014174,0.02061,0,cluster1
6378,0.020463,-0.01321,0.002361,0.022357,1,cluster4
6379,0.005342,0.00938,0.003207,-0.0057,1,cluster2
6380,-0.00124,0.006285,-0.015476,0.020857,1,cluster1
6381,0.004648,-0.010925,0.005121,0.029204,1,cluster4
6382,0.014671,0.006374,-0.015939,0.015629,1,cluster5
6383,-0.024986,-0.039282,-0.005411,-0.007188,1,cluster3
6384,-0.01934,-0.010936,-0.015619,-0.011624,1,cluster3
6385,-0.003647,0.004793,-0.016838,0.02062,1,cluster1
6386,0.001359,0.012526,-0.009521,0.024334,1,cluster1
6387,0.018139,0.005051,-0.017341,0.013556,1,cluster5
6388,0.012694,-0.011853,0.003944,0.025884,0,cluster4
6389,0.032146,-0.000026,-0.022743,0.005368,1,cluster5
6390,0.005716,0.012184,0.00591,-0.003874,1,cluster2
6391,-0.016142,-0.005995,-0.010944,-0.009251,1,cluster2
6392,-0.006323,0.009564,-0.012124,0.024828,1,cluster1
6393,0.023179,0.003931,-0.0186,0.011102,1,cluster5
6394,0.015274,-0.018999,-0.003067,0.020056,1,cluster4
6395,0.011996,0.011146,-0.011225,0.019838,1,cluster1
6396,-0.007412,-0.007701,-0.02881,0.013182,1,cluster6
6397,0.005843,0.010547,-0.011592,0.021467,1,cluster1
6398,0.001962,-0.012847,0.003352,0.02876,1,cluster4
6399,-0.00628,0.007405,-0.014217,0.023312,1,cluster1
6400,0.001502,-0.011332,0.004836,0.029967,1,cluster4
6401,-0.004389,-0.029729,0.003131,-0.007392,1,cluster0
6402,0.009644,0.009346,0.003025,-0.007154,1,cluster2
6403,-0.01119,0.002046,-0.019239,0.021217,0,cluster6
6404,-0.00124,0.006285,-0.015476,0.020857,1,cluster1
6405,-0.002231,-0.008586,0.023537,0.006596,1,cluster0
6406,0.023788,0.009325,-0.013397,0.014651,1,cluster5
6407,0.002515,0.012085,-0.009988,0.023643,1,cluster1
6408,0.00468,-0.000547,-0.006386,-0.012384,1,cluster2
6409,-0.008826,0.005698,-0.015783,0.022971,0,cluster1
6410,-0.003903,0.012908,0.006944,-0.000172,1,cluster2
6411,-0.009691,0.00842,0.002797,-0.001369,1,cluster2
6412,-0.011725,0.009732,0.004137,0.000219,1,cluster2
6413,0.01749,-0.022255,-0.006298,0.017054,1,cluster4
6414,0.000525,0.011237,-0.01074,0.023715,1,cluster1
6415,-0.002021,0.00953,-0.012306,0.023374,1,cluster1
6416,0.004317,-0.015888,0.000325,0.025862,0,cluster4
6417,-0.01243,0.001964,-0.003362,-0.004949,1,cluster2
6418,0.00118,0.009629,0.003592,-0.004143,1,cluster2
6419,0.001866,-0.015221,0.001056,0.027141,0,cluster4
6420,0.01694,0.007652,-0.01478,0.015764,1,cluster5
6421,-0.026052,-0.007552,-0.028022,0.019482,1,cluster6
6422,0.013102,-0.017902,-0.001929,0.021541,1,cluster4
6423,-0.00492,0.013564,0.007615,0.000622,1,cluster2
6424,0.011396,0.012446,-0.009945,0.020941,0,cluster1
6425,0.015753,0.012104,0.005486,-0.007266,1,cluster2
6426,-0.000378,0.007617,-0.014216,0.021497,1,cluster1
6427,0.003075,-0.011128,0.004978,0.029586,0,cluster4
6428,0.01001,-0.018635,-0.040004,-0.000216,1,cluster3
6429,0.016859,-0.016943,0.014782,-0.005563,0,cluster0
6430,-0.005124,0.006964,-0.014684,0.022621,1,cluster1
6431,0.004758,-0.03079,-0.014126,0.015351,1,cluster4
6432,-0.010178,0.003216,-0.002228,-0.004827,1,cluster2
6433,0.003297,0.00884,-0.013158,0.021126,1,cluster1
6434,0.024443,-0.011514,0.003866,0.022213,0,cluster4
6435,0.012125,0.004667,-0.017505,0.015289,1,cluster5
6436,0.012714,0.01003,-0.012331,0.018823,1,cluster1
6437,0.016618,0.009382,-0.013094,0.017074,1,cluster1
6438,-0.008548,0.006127,-0.015376,0.023177,1,cluster1
6439,-0.003496,0.006859,0.001071,-0.004515,0,cluster2
6440,-0.004651,0.0073,0.001538,-0.003824,1,cluster2
6441,-0.000687,0.011199,0.005177,-0.002431,0,cluster2
6442,0.023874,0.005005,-0.017583,0.011618,1,cluster5
6443,0.010353,0.010835,-0.011469,0.020168,0,cluster1
6444,0.009128,0.011169,-0.011104,0.020807,0,cluster1
6445,0.005342,0.00938,0.003207,-0.0057,0,cluster2
6446,-0.003412,0.007382,-0.014339,0.022343,1,cluster1
6447,0.003107,-0.00075,-0.006529,-0.012003,1,cluster2
6448,0.01705,-0.012214,-0.034027,0.00191,1,cluster3
6449,-0.006366,0.011724,-0.010031,0.026345,1,cluster1
6450,0.008843,-0.020027,-0.003841,0.021479,1,cluster4
6451,-0.004055,0.010842,-0.010965,0.024963,1,cluster1
6452,-0.018451,-0.029205,-0.049259,0.001896,1,cluster3
6453,-0.015801,0.005662,0.000336,-0.001256,1,cluster2
6454,0.014125,0.012208,-0.010269,0.019869,1,cluster1
6455,0.006693,-0.010385,0.021486,0.002378,1,cluster0
6456,0.025735,0.012332,-0.010551,0.016095,1,cluster5
6457,-0.005989,0.009686,0.003895,-0.001719,1,cluster2
6458,0.036395,-0.004595,-0.027315,0.000778,1,cluster5
6459,0.007975,0.006768,0.000586,-0.008392,1,cluster2
6460,-0.002386,0.013026,0.007006,-0.000595,1,cluster2
6461,0.018781,0.001591,-0.020715,0.010936,1,cluster5
6462,-0.00937,0.00669,0.00111,-0.002679,1,cluster2
6463,-0.003996,-0.013539,0.018801,0.003739,1,cluster0
6464,-0.003312,0.011595,0.005652,-0.001282,1,cluster2
6465,-0.002352,0.004566,-0.017102,0.020032,0,cluster1
6466,-0.00235,-0.000275,-0.00588,-0.009858,1,cluster2
6467,0.009045,-0.008585,0.007236,0.02937,1,cluster4
6468,-0.002009,0.011382,0.0054,-0.001863,1,cluster2
6469,0.004582,0.00192,-0.019905,0.015886,1,cluster6
6470,-0.007061,0.01065,-0.011047,0.025829,1,cluster1
6471,0.016618,0.009382,-0.013094,0.017074,1,cluster1
6472,0.010188,0.008353,-0.013868,0.018497,1,cluster1
6473,0.000902,-0.010032,0.006116,0.031071,1,cluster4
6474,0.021771,-0.016445,-0.022377,-0.029124,1,cluster3
6475,0.001671,0.004103,-0.017691,0.018372,1,cluster6
6476,-0.011082,0.006272,0.000764,-0.002401,1,cluster2
6477,0.008059,0.00729,-0.014823,0.018465,1,cluster1
6478,0.012094,0.008679,0.002294,-0.008433,1,cluster2
6479,0.00532,0.000835,-0.020982,0.014886,1,cluster6
6480,0.023788,0.009325,-0.013397,0.014651,0,cluster5
6481,-0.011778,0.005198,-0.000253,-0.002917,1,cluster2
6482,-0.007625,-0.001745,-0.007121,-0.009126,1,cluster2
6483,0.008426,-0.00144,-0.007381,-0.014251,1,cluster2
6484,-0.015062,0.004576,-0.000741,-0.002257,1,cluster2
6485,-0.022641,-0.049017,-0.014922,-0.014738,0,cluster3
6486,-0.005913,-0.001326,-0.006775,-0.009404,1,cluster2
6487,-0.013046,0.003239,-0.002106,-0.003858,0,cluster2
6488,0.004776,0.001827,-0.004089,-0.010765,1,cluster2
6489,0.013708,0.011564,-0.010879,0.019559,0,cluster1
6490,0.017261,0.005922,-0.016467,0.014454,1,cluster5
6491,0.015648,-0.016195,-0.000363,0.021882,0,cluster4
6492,-0.009778,0.012739,0.006983,0.001664,1,cluster2
6493,0.002273,-0.002039,-0.007748,-0.012622,1,cluster2
6494,0.001041,-0.009817,0.006319,0.031174,1,cluster4
6495,0.011161,0.009857,-0.012445,0.019219,0,cluster1
6496,-0.002482,0.011045,-0.010822,0.024581,1,cluster1
6497,-0.002469,0.012897,0.006884,-0.000657,0,cluster2
6498,-0.01335,0.004994,-0.000395,-0.002535,1,cluster2
6499,-0.001698,0.002958,-0.00277,-0.007826,0,cluster2
6500,-0.001326,0.010604,-0.011289,0.02389,0,cluster1
6501,0.013602,0.002496,-0.019659,0.013288,1,cluster5
6502,-0.003777,0.011271,-0.010558,0.025169,1,cluster1
6503,-0.00052,0.011456,0.005421,-0.002307,0,cluster2
6504,-0.005025,-0.014735,0.001765,0.02977,0,cluster4
6505,0.001393,0.003673,-0.018097,0.018165,0,cluster6
6506,-0.00691,0.012716,0.006862,0.000694,1,cluster2
6507,-0.002458,-0.004501,-0.025882,0.01376,1,cluster6
6508,0.031738,0.006022,-0.01687,0.009711,1,cluster5
6509,-0.006651,-0.000241,-0.005698,-0.008404,1,cluster2
6510,-0.000736,0.00261,-0.019053,0.018134,1,cluster6
6511,-0.005893,0.01206,0.006192,-0.0001,1,cluster2
6512,-0.009258,0.004638,-0.000882,-0.004144,1,cluster2
6513,-0.006707,0.000067,-0.021311,0.01835,0,cluster6
6514,0.003393,0.011214,-0.010861,0.022746,1,cluster1
6515,0.005843,0.010547,-0.011592,0.021467,1,cluster1
6516,0.009214,0.006849,-0.01529,0.017774,1,cluster1
6517,-0.006064,-0.003393,-0.024684,0.01573,1,cluster6
6518,0.000571,-0.014995,0.00132,0.027729,0,cluster4
6519,0.012468,0.011482,0.004997,-0.006607,1,cluster2
6520,-0.002021,0.00953,-0.012306,0.023374,1,cluster1
6521,0.008989,0.010954,-0.011307,0.020704,0,cluster1
6522,0.023265,-0.000388,-0.022786,0.008069,1,cluster5
6523,-0.009191,0.009587,-0.012003,0.025797,1,cluster1
6524,0.009536,0.00512,-0.016977,0.016464,1,cluster1
6525,-0.00141,0.010081,0.00412,-0.002967,1,cluster2
6526,-0.009986,0.012417,0.006678,0.001509,1,cluster2
6527,0.006542,-0.012451,0.003577,0.027513,1,cluster4
6528,-0.024596,0.000982,-0.003894,-0.001588,1,cluster2
6529,-0.00891,0.005175,-0.000374,-0.003886,1,cluster2
6530,-0.01043,0.009506,0.003874,-0.000369,0,cluster2
6531,0.003621,-0.016963,-0.000692,0.025346,1,cluster4
6532,-0.001935,0.005211,-0.016492,0.020342,0,cluster1
6533,-0.000588,0.009518,-0.012366,0.02289,1,cluster1
6534,-0.00128,-0.015628,0.00077,0.027904,1,cluster4
6535,0.028785,0.010364,-0.012562,0.013713,1,cluster5
6536,-0.021836,-0.003268,-0.024018,0.021061,1,cluster6
6537,0.007536,-0.002422,-0.024213,0.011884,0,cluster6
6538,-0.011082,0.006272,0.000764,-0.002401,1,cluster2
6539,0.006582,0.009461,-0.012669,0.020466,0,cluster1
6540,-0.001849,0.000892,-0.020679,0.017309,1,cluster6
6541,-0.021207,-0.049028,-0.014982,-0.015223,1,cluster3
6542,0.003114,0.010785,-0.011268,0.022539,1,cluster1
6543,-0.00892,-0.001518,-0.006857,-0.008538,0,cluster2
6544,0.017595,0.006044,-0.000448,-0.012094,1,cluster2
6545,-0.007671,0.005256,-0.01625,0.02228,1,cluster1
6546,-0.019556,-0.000138,-0.005153,-0.004042,1,cluster2
6547,-0.013238,0.002942,-0.002387,-0.004,1,cluster2
6548,-0.009562,0.001941,-0.003483,-0.005918,0,cluster2
6549,0.024721,0.008146,0.001342,-0.013001,1,cluster2
6550,-0.01274,0.008164,0.002654,-0.000534,1,cluster2
6551,0.007366,-0.017856,-0.001687,0.02348,1,cluster4
6552,-0.009018,0.000949,-0.020376,0.019732,1,cluster6
6553,0.011774,-0.008823,0.006911,0.028297,0,cluster4
6554,0.041209,-0.00161,-0.024591,0.001253,1,cluster5
6555,-0.023085,-0.010042,-0.014625,-0.009757,1,cluster3
6556,-0.002578,0.008671,-0.013119,0.022962,1,cluster1
6557,0.012181,-0.014871,0.001038,0.023955,1,cluster4
6558,-0.000501,0.005199,-0.016553,0.019857,1,cluster1
6559,-0.008814,0.007943,-0.013608,0.024529,1,cluster1
6560,0.00529,-0.014385,0.001748,0.026584,0,cluster4
6561,0.0038,0.005165,-0.016735,0.018403,1,cluster1
6562,-0.010171,-0.003452,-0.008687,-0.009467,0,cluster2
6563,0.004088,0.012288,-0.009845,0.023262,0,cluster1
6564,0.003479,0.006895,-0.015048,0.019713,1,cluster1
6565,0.007793,-0.010518,0.005406,0.028441,1,cluster4
6566,0.011065,0.007482,-0.014741,0.017599,1,cluster1
6567,0.004413,-0.013514,0.002621,0.027482,1,cluster4
6568,0.020185,-0.01364,0.001955,0.02215,1,cluster4
6569,0.001148,-0.00561,-0.02708,0.01179,1,cluster6
6570,-0.001271,0.010296,0.004323,-0.002864,1,cluster2
6571,0.000889,0.007348,-0.01452,0.020889,1,cluster1
6572,0.020086,0.008058,-0.014495,0.015001,1,cluster5
6573,0.022387,0.000483,-0.021913,0.008967,1,cluster5
6574,-0.002627,-0.019936,-0.003356,0.025356,1,cluster4
6575,0.001906,0.006692,-0.015191,0.020094,1,cluster1
6576,-0.004316,0.005985,-0.01566,0.021672,1,cluster1
6577,-0.014728,-0.014533,0.018208,0.006615,1,cluster0
6578,0.004235,0.012121,0.005901,-0.003425,1,cluster2
6579,0.009366,-0.010315,0.005549,0.02806,0,cluster4
6580,0.032424,0.000403,-0.022337,0.005574,1,cluster5
6581,0.036504,-0.019599,-0.004382,0.01258,1,cluster4
6582,0.02016,-0.018131,-0.002395,0.019035,0,cluster4
6583,0.007697,-0.012893,0.00311,0.026822,1,cluster4
6584,0.000485,-0.010676,0.005506,0.030761,0,cluster4
