@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.RandomProjection-N2-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1}

@data
3616,1.732051,1.732051,1,cluster1
3617,1.732051,1.732051,0,cluster1
3618,1.732051,0,1,cluster0
3619,1.732051,0,1,cluster0
3620,1.732051,0,1,cluster0
3621,1.732051,1.732051,0,cluster1
3622,1.732051,0,1,cluster0
3623,1.732051,1.732051,1,cluster1
3624,1.732051,1.732051,0,cluster1
3625,1.732051,0,0,cluster0
3626,1.732051,0,0,cluster0
3627,1.732051,0,1,cluster0
3628,1.732051,0,1,cluster0
3629,0,0,0,cluster0
3630,1.732051,0,1,cluster0
3631,0,0,0,cluster0
3632,1.732051,1.732051,1,cluster1
3633,1.732051,0,1,cluster0
3634,0,0,1,cluster0
3635,3.464102,1.732051,0,cluster1
3636,1.732051,1.732051,1,cluster1
3637,1.732051,1.732051,1,cluster1
3638,0,0,1,cluster0
3639,0,0,0,cluster0
3640,1.732051,1.732051,1,cluster1
3641,1.732051,0,1,cluster0
3642,0,0,0,cluster0
3643,1.732051,1.732051,1,cluster1
3644,1.732051,1.732051,0,cluster1
3645,1.732051,0,1,cluster0
3646,0,0,1,cluster0
3647,0,0,1,cluster0
3648,1.732051,0,1,cluster0
3649,1.732051,0,1,cluster0
3650,0,0,1,cluster0
3651,0,0,1,cluster0
3652,1.732051,0,1,cluster0
3653,0,0,0,cluster0
3654,1.732051,1.732051,1,cluster1
3655,0,0,0,cluster0
3656,1.732051,0,1,cluster0
3657,0,0,1,cluster0
3658,0,0,1,cluster0
3659,0,0,1,cluster0
3660,1.732051,0,1,cluster0
3661,0,0,1,cluster0
3662,1.732051,1.732051,1,cluster1
3663,0,0,0,cluster0
3664,1.732051,0,1,cluster0
3665,1.732051,0,1,cluster0
3666,0,0,1,cluster0
3667,1.732051,0,1,cluster0
3668,0,0,1,cluster0
3669,1.732051,1.732051,1,cluster1
3670,1.732051,0,1,cluster0
3671,1.732051,0,1,cluster0
3672,3.464102,1.732051,1,cluster1
3673,0,0,1,cluster0
3674,1.732051,1.732051,0,cluster1
3675,1.732051,0,1,cluster0
3676,0,0,1,cluster0
3677,0,0,0,cluster0
3678,0,0,0,cluster0
3679,1.732051,0,1,cluster0
3680,0,0,1,cluster0
3681,1.732051,1.732051,0,cluster1
3682,0,0,1,cluster0
3683,1.732051,0,0,cluster0
3684,0,0,1,cluster0
3685,1.732051,0,1,cluster0
3686,0,0,1,cluster0
3687,0,0,1,cluster0
3688,0,0,1,cluster0
3689,1.732051,1.732051,0,cluster1
3690,1.732051,0,1,cluster0
3691,1.732051,0,1,cluster0
3692,1.732051,0,1,cluster0
3693,1.732051,1.732051,1,cluster1
3694,0,0,0,cluster0
3695,1.732051,1.732051,1,cluster1
3696,0,0,1,cluster0
3697,1.732051,1.732051,1,cluster1
3698,1.732051,0,1,cluster0
3699,0,0,1,cluster0
3700,1.732051,0,1,cluster0
3701,1.732051,1.732051,1,cluster1
3702,1.732051,0,1,cluster0
3703,1.732051,0,1,cluster0
3704,0,0,1,cluster0
3705,1.732051,0,1,cluster0
3706,1.732051,0,1,cluster0
3707,1.732051,0,1,cluster0
3708,1.732051,0,1,cluster0
3709,1.732051,0,1,cluster0
3710,1.732051,1.732051,1,cluster1
3711,1.732051,0,1,cluster0
3712,0,0,0,cluster0
3713,0,0,1,cluster0
3714,0,0,1,cluster0
3715,0,0,1,cluster0
3716,1.732051,0,1,cluster0
3717,1.732051,1.732051,1,cluster1
3718,1.732051,0,0,cluster0
3719,0,0,1,cluster0
3720,0,0,1,cluster0
3721,0,0,0,cluster0
3722,1.732051,1.732051,1,cluster1
3723,0,0,0,cluster0
3724,0,0,1,cluster0
3725,0,0,0,cluster0
3726,0,0,1,cluster0
3727,0,0,1,cluster0
3728,1.732051,1.732051,1,cluster1
3729,0,0,0,cluster0
3730,1.732051,0,0,cluster0
3731,0,0,1,cluster0
3732,1.732051,0,0,cluster0
3733,1.732051,0,1,cluster0
3734,3.464102,1.732051,0,cluster1
3735,1.732051,0,1,cluster0
3736,0,0,1,cluster0
3737,1.732051,0,0,cluster0
3738,1.732051,0,0,cluster0
3739,0,0,1,cluster0
3740,1.732051,1.732051,1,cluster1
3741,1.732051,0,1,cluster0
3742,1.732051,1.732051,1,cluster1
3743,0,0,1,cluster0
3744,0,0,0,cluster0
3745,0,0,1,cluster0
3746,1.732051,1.732051,0,cluster1
3747,1.732051,0,1,cluster0
3748,0,0,0,cluster0
3749,0,0,1,cluster0
3750,0,0,1,cluster0
3751,1.732051,0,1,cluster0
3752,0,0,1,cluster0
3753,0,0,1,cluster0
3754,0,0,0,cluster0
3755,1.732051,1.732051,0,cluster1
3756,1.732051,0,0,cluster0
3757,0,0,1,cluster0
3758,1.732051,1.732051,0,cluster1
3759,0,0,1,cluster0
3760,1.732051,0,1,cluster0
3761,0,0,1,cluster0
3762,1.732051,1.732051,1,cluster1
3763,0,0,1,cluster0
3764,0,0,1,cluster0
3765,0,0,0,cluster0
3766,1.732051,0,0,cluster0
3767,1.732051,0,0,cluster0
3768,0,0,1,cluster0
3769,1.732051,0,1,cluster0
3770,1.732051,1.732051,1,cluster1
3771,0,0,1,cluster0
3772,1.732051,0,1,cluster0
3773,3.464102,1.732051,1,cluster1
3774,0,0,0,cluster0
3775,1.732051,1.732051,1,cluster1
3776,1.732051,0,1,cluster0
3777,0,0,1,cluster0
3778,3.464102,1.732051,1,cluster1
3779,0,0,0,cluster0
3780,1.732051,0,1,cluster0
3781,1.732051,1.732051,0,cluster1
3782,1.732051,0,0,cluster0
3783,1.732051,1.732051,1,cluster1
3784,1.732051,0,1,cluster0
3785,0,0,0,cluster0
3786,1.732051,1.732051,1,cluster1
3787,0,0,0,cluster0
3788,1.732051,1.732051,1,cluster1
3789,0,0,0,cluster0
3790,1.732051,0,0,cluster0
3791,0,0,1,cluster0
3792,1.732051,0,1,cluster0
3793,1.732051,0,1,cluster0
3794,1.732051,0,1,cluster0
3795,0,0,0,cluster0
3796,0,0,1,cluster0
3797,0,0,1,cluster0
3798,1.732051,0,1,cluster0
3799,1.732051,1.732051,1,cluster1
3800,1.732051,0,1,cluster0
3801,1.732051,1.732051,1,cluster1
3802,1.732051,1.732051,1,cluster1
3803,3.464102,1.732051,1,cluster1
3804,0,0,1,cluster0
3805,0,0,1,cluster0
3806,1.732051,0,1,cluster0
3807,1.732051,0,1,cluster0
3808,1.732051,0,1,cluster0
3809,0,0,1,cluster0
3810,0,0,1,cluster0
3811,0,0,1,cluster0
3812,1.732051,1.732051,0,cluster1
3813,0,0,1,cluster0
3814,3.464102,1.732051,0,cluster1
3815,0,0,0,cluster0
3816,3.464102,1.732051,1,cluster1
3817,0,0,1,cluster0
3818,1.732051,0,1,cluster0
3819,0,0,1,cluster0
3820,0,0,1,cluster0
3821,0,0,1,cluster0
3822,3.464102,1.732051,1,cluster1
3823,1.732051,0,1,cluster0
3824,1.732051,1.732051,0,cluster1
3825,1.732051,1.732051,1,cluster1
3826,1.732051,1.732051,1,cluster1
3827,1.732051,0,1,cluster0
3828,0,0,1,cluster0
3829,1.732051,1.732051,0,cluster1
3830,1.732051,1.732051,1,cluster1
3831,1.732051,0,1,cluster0
3832,1.732051,0,1,cluster0
3833,1.732051,0,1,cluster0
3834,0,0,1,cluster0
3835,1.732051,0,1,cluster0
3836,0,0,1,cluster0
3837,0,0,0,cluster0
3838,1.732051,0,1,cluster0
3839,1.732051,0,0,cluster0
3840,0,0,1,cluster0
3841,0,0,1,cluster0
3842,1.732051,0,1,cluster0
3843,0,0,1,cluster0
3844,0,0,0,cluster0
3845,0,0,1,cluster0
3846,0,0,1,cluster0
3847,1.732051,0,1,cluster0
3848,1.732051,0,1,cluster0
3849,1.732051,1.732051,1,cluster1
3850,0,0,1,cluster0
3851,0,0,0,cluster0
3852,1.732051,0,1,cluster0
3853,1.732051,0,1,cluster0
3854,0,0,1,cluster0
3855,1.732051,1.732051,1,cluster1
3856,0,0,1,cluster0
3857,0,0,1,cluster0
3858,1.732051,1.732051,1,cluster1
3859,3.464102,1.732051,0,cluster1
3860,0,0,1,cluster0
3861,1.732051,0,1,cluster0
3862,0,0,1,cluster0
3863,1.732051,0,0,cluster0
3864,1.732051,0,1,cluster0
3865,1.732051,1.732051,0,cluster1
3866,0,0,1,cluster0
3867,0,0,1,cluster0
3868,0,0,1,cluster0
3869,0,0,1,cluster0
3870,1.732051,0,1,cluster0
3871,1.732051,0,0,cluster0
3872,0,0,1,cluster0
3873,0,0,1,cluster0
3874,1.732051,0,1,cluster0
3875,0,0,1,cluster0
3876,0,0,1,cluster0
3877,0,0,1,cluster0
3878,1.732051,1.732051,1,cluster1
3879,0,0,1,cluster0
3880,1.732051,0,1,cluster0
3881,0,0,1,cluster0
3882,1.732051,1.732051,0,cluster1
3883,0,0,1,cluster0
3884,1.732051,0,1,cluster0
3885,0,0,1,cluster0
3886,0,0,1,cluster0
3887,3.464102,1.732051,0,cluster1
3888,1.732051,0,1,cluster0
3889,1.732051,0,0,cluster0
3890,1.732051,0,1,cluster0
3891,3.464102,1.732051,1,cluster1
3892,1.732051,0,1,cluster0
3893,1.732051,1.732051,1,cluster1
3894,0,0,1,cluster0
3895,1.732051,0,1,cluster0
3896,1.732051,0,1,cluster0
3897,0,0,1,cluster0
3898,0,0,0,cluster0
3899,1.732051,0,0,cluster0
3900,0,0,1,cluster0
3901,1.732051,1.732051,0,cluster1
3902,0,0,0,cluster0
3903,3.464102,1.732051,1,cluster1
3904,1.732051,0,1,cluster0
3905,1.732051,1.732051,1,cluster1
3906,1.732051,0,1,cluster0
3907,0,0,0,cluster0
3908,3.464102,1.732051,1,cluster1
3909,0,0,1,cluster0
3910,0,0,1,cluster0
3911,0,0,1,cluster0
3912,1.732051,0,1,cluster0
3913,0,0,0,cluster0
3914,0,0,1,cluster0
3915,1.732051,0,1,cluster0
3916,0,0,1,cluster0
3917,1.732051,1.732051,0,cluster1
3918,1.732051,1.732051,1,cluster1
3919,3.464102,1.732051,1,cluster1
3920,1.732051,0,1,cluster0
3921,1.732051,0,1,cluster0
3922,1.732051,0,1,cluster0
3923,1.732051,0,1,cluster0
3924,0,0,1,cluster0
3925,0,0,1,cluster0
3926,0,0,1,cluster0
3927,1.732051,1.732051,0,cluster1
3928,0,0,0,cluster0
3929,0,0,1,cluster0
3930,1.732051,0,1,cluster0
3931,1.732051,0,0,cluster0
3932,1.732051,1.732051,1,cluster1
3933,1.732051,1.732051,0,cluster1
3934,0,0,1,cluster0
3935,3.464102,1.732051,1,cluster1
3936,1.732051,1.732051,1,cluster1
3937,0,0,1,cluster0
3938,0,0,1,cluster0
3939,1.732051,0,1,cluster0
3940,1.732051,0,1,cluster0
3941,3.464102,1.732051,1,cluster1
3942,0,0,1,cluster0
3943,0,0,0,cluster0
3944,0,0,1,cluster0
3945,0,0,1,cluster0
3946,1.732051,0,1,cluster0
3947,1.732051,0,1,cluster0
3948,0,0,1,cluster0
3949,0,0,1,cluster0
3950,1.732051,0,1,cluster0
3951,1.732051,1.732051,0,cluster1
3952,0,0,0,cluster0
3953,1.732051,0,1,cluster0
3954,0,0,1,cluster0
3955,1.732051,0,1,cluster0
3956,1.732051,0,1,cluster0
3957,0,0,1,cluster0
3958,1.732051,1.732051,0,cluster1
3959,0,0,1,cluster0
3960,1.732051,0,1,cluster0
3961,0,0,1,cluster0
3962,0,0,1,cluster0
3963,1.732051,0,1,cluster0
3964,0,0,1,cluster0
3965,1.732051,0,0,cluster0
3966,1.732051,1.732051,1,cluster1
3967,0,0,1,cluster0
3968,0,0,1,cluster0
3969,0,0,0,cluster0
3970,0,0,1,cluster0
3971,1.732051,0,1,cluster0
3972,0,0,1,cluster0
3973,0,0,1,cluster0
3974,0,0,1,cluster0
3975,0,0,0,cluster0
3976,0,0,0,cluster0
3977,0,0,1,cluster0
3978,0,0,1,cluster0
3979,1.732051,0,1,cluster0
3980,1.732051,1.732051,1,cluster1
3981,0,0,1,cluster0
3982,0,0,0,cluster0
3983,0,0,0,cluster0
3984,1.732051,0,1,cluster0
3985,0,0,1,cluster0
3986,0,0,1,cluster0
3987,1.732051,0,0,cluster0
3988,1.732051,0,0,cluster0
3989,0,0,1,cluster0
3990,1.732051,0,1,cluster0
3991,1.732051,1.732051,1,cluster1
3992,1.732051,0,1,cluster0
3993,1.732051,1.732051,1,cluster1
3994,1.732051,0,1,cluster0
3995,0,0,0,cluster0
3996,0,0,1,cluster0
3997,1.732051,0,1,cluster0
3998,0,0,1,cluster0
3999,1.732051,1.732051,1,cluster1
4000,1.732051,1.732051,1,cluster1
4001,0,0,1,cluster0
4002,1.732051,0,1,cluster0
4003,1.732051,0,0,cluster0
4004,0,0,0,cluster0
4005,1.732051,1.732051,1,cluster1
4006,1.732051,1.732051,1,cluster1
4007,0,0,1,cluster0
4008,1.732051,0,1,cluster0
4009,0,0,1,cluster0
4010,0,0,1,cluster0
4011,3.464102,1.732051,1,cluster1
4012,1.732051,0,1,cluster0
4013,0,0,1,cluster0
4014,1.732051,0,1,cluster0
4015,1.732051,0,1,cluster0
4016,1.732051,0,1,cluster0
4017,1.732051,1.732051,1,cluster1
4018,1.732051,0,1,cluster0
4019,1.732051,0,1,cluster0
4020,1.732051,0,0,cluster0
4021,1.732051,0,1,cluster0
4022,1.732051,0,1,cluster0
4023,1.732051,1.732051,1,cluster1
4024,0,0,1,cluster0
4025,1.732051,1.732051,1,cluster1
4026,1.732051,0,1,cluster0
4027,1.732051,0,1,cluster0
4028,1.732051,0,1,cluster0
4029,1.732051,0,1,cluster0
4030,1.732051,1.732051,1,cluster1
4031,1.732051,0,1,cluster0
4032,0,0,1,cluster0
4033,0,0,0,cluster0
4034,0,0,1,cluster0
4035,1.732051,0,1,cluster0
4036,0,0,1,cluster0
4037,1.732051,0,1,cluster0
4038,0,0,1,cluster0
4039,0,0,1,cluster0
4040,1.732051,0,1,cluster0
4041,0,0,1,cluster0
4042,1.732051,0,1,cluster0
4043,3.464102,1.732051,1,cluster1
4044,0,0,1,cluster0
4045,1.732051,1.732051,1,cluster1
4046,1.732051,1.732051,1,cluster1
4047,0,0,1,cluster0
4048,1.732051,1.732051,0,cluster1
4049,1.732051,1.732051,1,cluster1
4050,3.464102,1.732051,0,cluster1
4051,0,0,1,cluster0
4052,1.732051,1.732051,1,cluster1
4053,0,0,1,cluster0
4054,1.732051,1.732051,0,cluster1
4055,1.732051,0,1,cluster0
4056,0,0,1,cluster0
4057,0,0,1,cluster0
4058,0,0,1,cluster0
4059,0,0,1,cluster0
4060,0,0,1,cluster0
4061,1.732051,1.732051,0,cluster1
4062,1.732051,1.732051,1,cluster1
4063,1.732051,0,1,cluster0
4064,3.464102,1.732051,1,cluster1
4065,0,0,0,cluster0
4066,1.732051,1.732051,1,cluster1
4067,1.732051,0,1,cluster0
4068,1.732051,0,1,cluster0
4069,1.732051,1.732051,0,cluster1
4070,1.732051,1.732051,0,cluster1
4071,0,0,1,cluster0
4072,1.732051,0,1,cluster0
4073,0,0,1,cluster0
4074,0,0,1,cluster0
4075,1.732051,0,1,cluster0
4076,1.732051,0,1,cluster0
4077,0,0,0,cluster0
4078,1.732051,0,1,cluster0
4079,0,0,1,cluster0
4080,0,0,0,cluster0
4081,3.464102,1.732051,1,cluster1
4082,1.732051,1.732051,1,cluster1
4083,0,0,1,cluster0
4084,1.732051,1.732051,0,cluster1
4085,3.464102,1.732051,0,cluster1
4086,0,0,1,cluster0
4087,0,0,0,cluster0
4088,1.732051,0,1,cluster0
4089,1.732051,1.732051,1,cluster1
4090,1.732051,1.732051,0,cluster1
4091,1.732051,0,1,cluster0
4092,1.732051,0,1,cluster0
4093,0,0,1,cluster0
4094,0,0,1,cluster0
4095,1.732051,1.732051,1,cluster1
4096,1.732051,0,1,cluster0
4097,1.732051,1.732051,1,cluster1
4098,1.732051,1.732051,1,cluster1
4099,1.732051,0,1,cluster0
4100,0,0,1,cluster0
4101,0,0,1,cluster0
4102,1.732051,0,1,cluster0
4103,3.464102,1.732051,1,cluster1
4104,0,0,1,cluster0
4105,0,0,1,cluster0
4106,0,0,1,cluster0
4107,0,0,1,cluster0
4108,1.732051,0,1,cluster0
4109,1.732051,0,1,cluster0
4110,3.464102,1.732051,1,cluster1
4111,1.732051,0,1,cluster0
4112,1.732051,0,1,cluster0
4113,1.732051,0,1,cluster0
4114,1.732051,1.732051,1,cluster1
4115,0,0,1,cluster0
4116,1.732051,0,1,cluster0
4117,0,0,1,cluster0
4118,0,0,1,cluster0
4119,0,0,1,cluster0
4120,0,0,1,cluster0
4121,1.732051,0,1,cluster0
4122,0,0,1,cluster0
4123,1.732051,0,1,cluster0
4124,1.732051,0,1,cluster0
4125,1.732051,0,1,cluster0
4126,0,0,0,cluster0
4127,1.732051,0,1,cluster0
4128,1.732051,0,1,cluster0
4129,1.732051,0,1,cluster0
4130,0,0,0,cluster0
4131,1.732051,0,1,cluster0
4132,0,0,1,cluster0
4133,0,0,1,cluster0
4134,0,0,1,cluster0
4135,0,0,1,cluster0
4136,1.732051,1.732051,1,cluster1
4137,0,0,1,cluster0
4138,1.732051,0,1,cluster0
4139,3.464102,1.732051,1,cluster1
4140,0,0,1,cluster0
4141,1.732051,0,1,cluster0
4142,0,0,1,cluster0
4143,1.732051,1.732051,1,cluster1
4144,1.732051,1.732051,1,cluster1
4145,1.732051,1.732051,0,cluster1
4146,1.732051,0,1,cluster0
4147,0,0,1,cluster0
4148,0,0,1,cluster0
4149,0,0,0,cluster0
4150,0,0,1,cluster0
4151,1.732051,1.732051,1,cluster1
4152,1.732051,0,1,cluster0
4153,1.732051,0,1,cluster0
4154,1.732051,0,1,cluster0
4155,0,0,1,cluster0
4156,1.732051,1.732051,0,cluster1
4157,1.732051,1.732051,1,cluster1
4158,1.732051,0,1,cluster0
4159,0,0,1,cluster0
4160,1.732051,0,1,cluster0
4161,0,0,0,cluster0
4162,0,0,0,cluster0
4163,0,0,1,cluster0
4164,1.732051,1.732051,1,cluster1
4165,0,0,1,cluster0
4166,3.464102,1.732051,0,cluster1
4167,0,0,1,cluster0
4168,0,0,1,cluster0
4169,1.732051,0,1,cluster0
4170,1.732051,0,1,cluster0
4171,0,0,1,cluster0
4172,1.732051,1.732051,1,cluster1
4173,0,0,1,cluster0
4174,0,0,0,cluster0
4175,3.464102,1.732051,1,cluster1
4176,0,0,1,cluster0
4177,1.732051,0,1,cluster0
4178,1.732051,0,1,cluster0
4179,1.732051,0,1,cluster0
4180,1.732051,1.732051,0,cluster1
4181,1.732051,1.732051,0,cluster1
4182,3.464102,1.732051,1,cluster1
4183,1.732051,0,0,cluster0
4184,0,0,1,cluster0
4185,1.732051,1.732051,0,cluster1
4186,0,0,0,cluster0
4187,1.732051,0,1,cluster0
4188,0,0,1,cluster0
4189,1.732051,0,1,cluster0
4190,0,0,0,cluster0
4191,1.732051,0,1,cluster0
4192,0,0,1,cluster0
4193,0,0,1,cluster0
4194,3.464102,1.732051,0,cluster1
4195,1.732051,0,1,cluster0
4196,0,0,1,cluster0
4197,1.732051,0,1,cluster0
4198,1.732051,0,0,cluster0
4199,3.464102,1.732051,1,cluster1
4200,1.732051,1.732051,0,cluster1
4201,1.732051,1.732051,1,cluster1
4202,1.732051,0,1,cluster0
4203,0,0,1,cluster0
4204,1.732051,0,0,cluster0
4205,0,0,0,cluster0
4206,0,0,1,cluster0
4207,0,0,1,cluster0
4208,1.732051,0,1,cluster0
4209,1.732051,0,1,cluster0
4210,1.732051,0,1,cluster0
4211,1.732051,1.732051,1,cluster1
4212,0,0,1,cluster0
4213,0,0,1,cluster0
4214,0,0,1,cluster0
4215,3.464102,1.732051,1,cluster1
4216,0,0,1,cluster0
4217,0,0,1,cluster0
4218,0,0,1,cluster0
4219,0,0,1,cluster0
4220,1.732051,0,1,cluster0
4221,0,0,1,cluster0
4222,0,0,0,cluster0
4223,1.732051,1.732051,0,cluster1
4224,0,0,0,cluster0
4225,3.464102,1.732051,1,cluster1
4226,1.732051,1.732051,0,cluster1
4227,1.732051,0,1,cluster0
4228,1.732051,0,1,cluster0
4229,1.732051,1.732051,1,cluster1
4230,0,0,1,cluster0
4231,3.464102,1.732051,0,cluster1
4232,0,0,1,cluster0
4233,1.732051,1.732051,1,cluster1
4234,1.732051,0,1,cluster0
4235,0,0,1,cluster0
4236,3.464102,1.732051,1,cluster1
4237,0,0,1,cluster0
4238,1.732051,1.732051,1,cluster1
4239,3.464102,1.732051,1,cluster1
4240,0,0,1,cluster0
4241,0,0,1,cluster0
4242,1.732051,1.732051,1,cluster1
4243,0,0,1,cluster0
4244,1.732051,0,1,cluster0
4245,1.732051,0,0,cluster0
4246,0,0,0,cluster0
4247,1.732051,0,1,cluster0
4248,0,0,1,cluster0
4249,1.732051,1.732051,1,cluster1
4250,0,0,1,cluster0
4251,1.732051,1.732051,1,cluster1
4252,1.732051,0,1,cluster0
4253,1.732051,0,1,cluster0
4254,1.732051,1.732051,1,cluster1
4255,1.732051,1.732051,1,cluster1
4256,0,0,0,cluster0
4257,0,0,1,cluster0
4258,0,0,1,cluster0
4259,0,0,1,cluster0
4260,1.732051,0,1,cluster0
4261,1.732051,0,1,cluster0
4262,1.732051,0,0,cluster0
4263,1.732051,0,1,cluster0
4264,0,0,0,cluster0
4265,1.732051,0,1,cluster0
4266,0,0,0,cluster0
4267,0,0,1,cluster0
4268,0,0,1,cluster0
4269,3.464102,1.732051,1,cluster1
4270,1.732051,0,1,cluster0
4271,0,0,1,cluster0
4272,1.732051,0,0,cluster0
4273,0,0,1,cluster0
4274,1.732051,1.732051,1,cluster1
4275,0,0,1,cluster0
4276,0,0,1,cluster0
4277,1.732051,0,1,cluster0
4278,1.732051,0,1,cluster0
4279,1.732051,0,1,cluster0
4280,3.464102,1.732051,1,cluster1
4281,1.732051,0,0,cluster0
4282,0,0,0,cluster0
4283,1.732051,1.732051,1,cluster1
4284,1.732051,0,1,cluster0
4285,0,0,0,cluster0
4286,0,0,1,cluster0
4287,1.732051,0,1,cluster0
4288,1.732051,0,0,cluster0
4289,1.732051,0,1,cluster0
4290,0,0,1,cluster0
4291,1.732051,1.732051,1,cluster1
4292,1.732051,0,1,cluster0
4293,1.732051,1.732051,1,cluster1
4294,0,0,1,cluster0
4295,3.464102,1.732051,0,cluster1
4296,0,0,1,cluster0
4297,0,0,1,cluster0
4298,0,0,0,cluster0
4299,0,0,1,cluster0
4300,1.732051,1.732051,1,cluster1
4301,0,0,1,cluster0
4302,1.732051,0,1,cluster0
4303,1.732051,0,1,cluster0
4304,1.732051,0,1,cluster0
4305,0,0,1,cluster0
4306,3.464102,1.732051,1,cluster1
4307,0,0,0,cluster0
4308,1.732051,1.732051,0,cluster1
4309,1.732051,0,1,cluster0
4310,1.732051,1.732051,0,cluster1
4311,0,0,0,cluster0
4312,1.732051,0,0,cluster0
4313,0,0,1,cluster0
4314,0,0,0,cluster0
4315,3.464102,1.732051,1,cluster1
4316,1.732051,1.732051,1,cluster1
4317,0,0,0,cluster0
4318,1.732051,0,0,cluster0
4319,1.732051,0,1,cluster0
4320,1.732051,0,1,cluster0
4321,0,0,1,cluster0
4322,0,0,1,cluster0
4323,1.732051,1.732051,1,cluster1
4324,1.732051,0,1,cluster0
4325,0,0,1,cluster0
4326,0,0,1,cluster0
4327,1.732051,1.732051,1,cluster1
4328,1.732051,1.732051,1,cluster1
4329,1.732051,0,1,cluster0
4330,3.464102,1.732051,1,cluster1
4331,0,0,1,cluster0
4332,0,0,1,cluster0
4333,0,0,1,cluster0
4334,0,0,1,cluster0
4335,1.732051,1.732051,0,cluster1
4336,0,0,1,cluster0
4337,1.732051,1.732051,1,cluster1
4338,0,0,1,cluster0
4339,0,0,1,cluster0
4340,1.732051,0,1,cluster0
4341,1.732051,0,1,cluster0
4342,1.732051,0,1,cluster0
4343,1.732051,0,1,cluster0
4344,0,0,0,cluster0
4345,1.732051,1.732051,1,cluster1
4346,0,0,1,cluster0
4347,0,0,1,cluster0
4348,1.732051,1.732051,1,cluster1
4349,0,0,1,cluster0
4350,1.732051,0,1,cluster0
4351,0,0,1,cluster0
4352,1.732051,0,0,cluster0
4353,0,0,0,cluster0
4354,1.732051,0,1,cluster0
4355,0,0,1,cluster0
4356,1.732051,0,1,cluster0
4357,0,0,0,cluster0
4358,1.732051,1.732051,1,cluster1
4359,0,0,1,cluster0
4360,0,0,1,cluster0
4361,0,0,0,cluster0
4362,1.732051,0,1,cluster0
4363,1.732051,0,1,cluster0
4364,1.732051,0,1,cluster0
4365,0,0,0,cluster0
4366,0,0,1,cluster0
4367,1.732051,0,1,cluster0
4368,0,0,1,cluster0
4369,1.732051,0,1,cluster0
4370,3.464102,1.732051,1,cluster1
4371,1.732051,1.732051,1,cluster1
4372,1.732051,1.732051,1,cluster1
4373,0,0,1,cluster0
4374,1.732051,0,0,cluster0
4375,1.732051,1.732051,1,cluster1
4376,0,0,1,cluster0
4377,1.732051,1.732051,0,cluster1
4378,1.732051,0,1,cluster0
4379,0,0,1,cluster0
4380,0,0,1,cluster0
4381,1.732051,1.732051,0,cluster1
4382,0,0,0,cluster0
4383,1.732051,1.732051,1,cluster1
4384,1.732051,0,1,cluster0
4385,0,0,1,cluster0
4386,0,0,1,cluster0
4387,0,0,1,cluster0
4388,1.732051,0,1,cluster0
4389,1.732051,0,1,cluster0
4390,1.732051,0,1,cluster0
4391,1.732051,1.732051,0,cluster1
4392,0,0,1,cluster0
4393,1.732051,0,1,cluster0
4394,0,0,0,cluster0
4395,0,0,1,cluster0
4396,3.464102,1.732051,1,cluster1
4397,1.732051,1.732051,1,cluster1
4398,0,0,1,cluster0
4399,1.732051,0,1,cluster0
4400,1.732051,1.732051,1,cluster1
4401,1.732051,0,1,cluster0
4402,1.732051,1.732051,0,cluster1
4403,1.732051,1.732051,1,cluster1
4404,0,0,1,cluster0
4405,1.732051,0,1,cluster0
4406,0,0,0,cluster0
4407,1.732051,0,1,cluster0
4408,1.732051,1.732051,1,cluster1
4409,0,0,1,cluster0
4410,1.732051,1.732051,0,cluster1
4411,0,0,1,cluster0
4412,1.732051,1.732051,1,cluster1
4413,3.464102,1.732051,1,cluster1
4414,0,0,0,cluster0
4415,3.464102,1.732051,1,cluster1
4416,0,0,1,cluster0
4417,1.732051,0,1,cluster0
4418,0,0,1,cluster0
4419,0,0,1,cluster0
4420,1.732051,0,1,cluster0
4421,1.732051,1.732051,1,cluster1
4422,1.732051,0,1,cluster0
4423,0,0,1,cluster0
4424,1.732051,0,1,cluster0
4425,0,0,1,cluster0
4426,3.464102,1.732051,1,cluster1
4427,1.732051,0,1,cluster0
4428,0,0,1,cluster0
4429,0,0,1,cluster0
4430,3.464102,1.732051,0,cluster1
4431,0,0,1,cluster0
4432,0,0,1,cluster0
4433,1.732051,0,1,cluster0
4434,1.732051,0,1,cluster0
4435,1.732051,1.732051,0,cluster1
4436,1.732051,0,1,cluster0
4437,1.732051,1.732051,1,cluster1
4438,0,0,1,cluster0
4439,0,0,1,cluster0
4440,0,0,0,cluster0
4441,0,0,1,cluster0
4442,0,0,1,cluster0
4443,1.732051,0,1,cluster0
4444,0,0,1,cluster0
4445,0,0,0,cluster0
4446,1.732051,1.732051,1,cluster1
4447,3.464102,1.732051,1,cluster1
4448,1.732051,1.732051,1,cluster1
4449,0,0,1,cluster0
4450,0,0,1,cluster0
4451,0,0,1,cluster0
4452,1.732051,1.732051,1,cluster1
4453,0,0,0,cluster0
4454,1.732051,1.732051,1,cluster1
4455,1.732051,0,1,cluster0
4456,1.732051,0,0,cluster0
4457,1.732051,0,0,cluster0
