@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.RandomProjection-N2-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
5388,0,0,1,cluster3
5389,0,0,1,cluster3
5390,0,0,1,cluster3
5391,0,0,1,cluster3
5392,1.732051,0,1,cluster1
5393,0,0,1,cluster3
5394,3.464102,1.732051,1,cluster0
5395,0,0,1,cluster3
5396,1.732051,0,1,cluster1
5397,0,0,1,cluster3
5398,0,0,1,cluster3
5399,0,0,1,cluster3
5400,0,0,1,cluster3
5401,0,0,1,cluster3
5402,1.732051,0,0,cluster1
5403,0,0,1,cluster3
5404,1.732051,1.732051,0,cluster2
5405,0,0,1,cluster3
5406,0,0,1,cluster3
5407,0,0,1,cluster3
5408,1.732051,1.732051,1,cluster2
5409,0,0,1,cluster3
5410,1.732051,1.732051,1,cluster2
5411,3.464102,1.732051,1,cluster0
5412,0,0,1,cluster3
5413,1.732051,0,1,cluster1
5414,1.732051,0,0,cluster1
5415,0,0,1,cluster3
5416,0,0,1,cluster3
5417,1.732051,1.732051,1,cluster2
5418,1.732051,1.732051,0,cluster2
5419,1.732051,1.732051,1,cluster2
5420,0,0,0,cluster3
5421,1.732051,1.732051,1,cluster2
5422,1.732051,1.732051,0,cluster2
5423,1.732051,0,1,cluster1
5424,1.732051,0,1,cluster1
5425,3.464102,1.732051,1,cluster0
5426,0,0,1,cluster3
5427,0,0,0,cluster3
5428,0,0,0,cluster3
5429,0,0,1,cluster3
5430,3.464102,1.732051,1,cluster0
5431,0,0,1,cluster3
5432,0,0,1,cluster3
5433,1.732051,0,0,cluster1
5434,1.732051,0,1,cluster1
5435,0,0,1,cluster3
5436,3.464102,1.732051,1,cluster0
5437,1.732051,1.732051,1,cluster2
5438,0,0,1,cluster3
5439,1.732051,0,1,cluster1
5440,1.732051,0,1,cluster1
5441,1.732051,0,1,cluster1
5442,0,0,0,cluster3
5443,1.732051,0,1,cluster1
5444,0,0,1,cluster3
5445,1.732051,0,1,cluster1
5446,0,0,0,cluster3
5447,1.732051,1.732051,1,cluster2
5448,1.732051,1.732051,0,cluster2
5449,0,0,1,cluster3
5450,1.732051,0,1,cluster1
5451,0,0,1,cluster3
5452,0,0,0,cluster3
5453,3.464102,1.732051,1,cluster0
5454,0,0,1,cluster3
5455,0,0,0,cluster3
5456,1.732051,1.732051,1,cluster2
5457,1.732051,0,1,cluster1
5458,1.732051,0,1,cluster1
5459,1.732051,0,1,cluster1
5460,0,0,1,cluster3
5461,0,0,1,cluster3
5462,0,0,1,cluster3
5463,1.732051,1.732051,0,cluster2
5464,0,0,1,cluster3
5465,1.732051,0,0,cluster1
5466,0,0,1,cluster3
5467,0,0,1,cluster3
5468,1.732051,0,1,cluster1
5469,0,0,1,cluster3
5470,1.732051,0,1,cluster1
5471,1.732051,0,1,cluster1
5472,1.732051,0,1,cluster1
5473,0,0,0,cluster3
5474,0,0,1,cluster3
5475,0,0,1,cluster3
5476,3.464102,1.732051,1,cluster0
5477,0,0,0,cluster3
5478,1.732051,0,1,cluster1
5479,0,0,1,cluster3
5480,3.464102,1.732051,0,cluster0
5481,0,0,1,cluster3
5482,0,0,0,cluster3
5483,1.732051,0,1,cluster1
5484,1.732051,1.732051,1,cluster2
5485,1.732051,0,1,cluster1
5486,0,0,0,cluster3
5487,0,0,1,cluster3
5488,0,0,1,cluster3
5489,0,0,1,cluster3
5490,0,0,1,cluster3
5491,1.732051,1.732051,1,cluster2
5492,1.732051,0,1,cluster1
5493,1.732051,1.732051,1,cluster2
5494,0,0,0,cluster3
5495,0,0,0,cluster3
5496,0,0,1,cluster3
5497,1.732051,0,1,cluster1
5498,1.732051,1.732051,1,cluster2
5499,3.464102,1.732051,1,cluster0
5500,0,0,1,cluster3
5501,1.732051,1.732051,1,cluster2
5502,0,0,1,cluster3
5503,1.732051,1.732051,1,cluster2
5504,0,0,1,cluster3
5505,1.732051,0,1,cluster1
5506,1.732051,0,1,cluster1
5507,1.732051,1.732051,0,cluster2
5508,0,0,1,cluster3
5509,1.732051,0,1,cluster1
5510,0,0,0,cluster3
5511,3.464102,1.732051,1,cluster0
5512,1.732051,0,1,cluster1
5513,1.732051,0,1,cluster1
5514,0,0,1,cluster3
5515,1.732051,0,1,cluster1
5516,0,0,0,cluster3
5517,1.732051,1.732051,1,cluster2
5518,0,0,1,cluster3
5519,1.732051,0,1,cluster1
5520,1.732051,0,1,cluster1
5521,1.732051,1.732051,1,cluster2
5522,1.732051,1.732051,0,cluster2
5523,1.732051,1.732051,1,cluster2
5524,1.732051,1.732051,1,cluster2
5525,1.732051,0,1,cluster1
5526,1.732051,0,0,cluster1
5527,1.732051,0,1,cluster1
5528,0,0,0,cluster3
5529,1.732051,0,1,cluster1
5530,1.732051,0,1,cluster1
5531,1.732051,1.732051,1,cluster2
5532,1.732051,1.732051,0,cluster2
5533,0,0,1,cluster3
5534,1.732051,1.732051,1,cluster2
5535,0,0,1,cluster3
5536,1.732051,1.732051,0,cluster2
5537,1.732051,1.732051,1,cluster2
5538,1.732051,0,1,cluster1
5539,0,0,1,cluster3
5540,1.732051,0,1,cluster1
5541,1.732051,1.732051,0,cluster2
5542,1.732051,1.732051,1,cluster2
5543,0,0,1,cluster3
5544,0,0,1,cluster3
5545,3.464102,1.732051,1,cluster0
5546,0,0,1,cluster3
5547,1.732051,1.732051,1,cluster2
5548,0,0,0,cluster3
5549,0,0,1,cluster3
5550,1.732051,0,1,cluster1
5551,0,0,1,cluster3
5552,0,0,1,cluster3
5553,1.732051,1.732051,1,cluster2
5554,1.732051,1.732051,1,cluster2
5555,0,0,0,cluster3
5556,1.732051,1.732051,0,cluster2
5557,0,0,1,cluster3
5558,0,0,1,cluster3
5559,1.732051,1.732051,0,cluster2
5560,1.732051,1.732051,0,cluster2
5561,1.732051,1.732051,1,cluster2
5562,0,0,1,cluster3
5563,0,0,1,cluster3
5564,1.732051,0,1,cluster1
5565,0,0,1,cluster3
5566,1.732051,0,1,cluster1
5567,1.732051,0,1,cluster1
5568,1.732051,0,1,cluster1
5569,1.732051,0,1,cluster1
5570,0,0,0,cluster3
5571,1.732051,1.732051,1,cluster2
5572,1.732051,0,1,cluster1
5573,3.464102,1.732051,1,cluster0
5574,1.732051,1.732051,0,cluster2
5575,0,0,1,cluster3
5576,0,0,1,cluster3
5577,0,0,1,cluster3
5578,0,0,1,cluster3
5579,1.732051,1.732051,0,cluster2
5580,1.732051,0,1,cluster1
5581,1.732051,1.732051,1,cluster2
5582,0,0,0,cluster3
5583,0,0,1,cluster3
5584,1.732051,0,1,cluster1
5585,1.732051,0,1,cluster1
5586,1.732051,1.732051,1,cluster2
5587,0,0,1,cluster3
5588,1.732051,1.732051,1,cluster2
5589,1.732051,1.732051,1,cluster2
5590,1.732051,1.732051,0,cluster2
5591,1.732051,1.732051,1,cluster2
5592,1.732051,0,0,cluster1
5593,1.732051,0,1,cluster1
5594,0,0,0,cluster3
5595,1.732051,0,1,cluster1
5596,1.732051,1.732051,1,cluster2
5597,1.732051,0,1,cluster1
5598,1.732051,0,0,cluster1
5599,0,0,0,cluster3
5600,1.732051,0,1,cluster1
5601,1.732051,0,1,cluster1
5602,1.732051,0,1,cluster1
5603,1.732051,1.732051,1,cluster2
5604,0,0,1,cluster3
5605,0,0,1,cluster3
5606,1.732051,0,1,cluster1
5607,0,0,1,cluster3
5608,1.732051,0,1,cluster1
5609,1.732051,0,1,cluster1
5610,0,0,0,cluster3
5611,1.732051,0,0,cluster1
5612,0,0,1,cluster3
5613,0,0,1,cluster3
5614,0,0,1,cluster3
5615,0,0,0,cluster3
5616,0,0,1,cluster3
5617,3.464102,1.732051,1,cluster0
5618,0,0,1,cluster3
5619,3.464102,1.732051,1,cluster0
5620,3.464102,1.732051,1,cluster0
5621,1.732051,0,1,cluster1
5622,1.732051,0,1,cluster1
5623,0,0,1,cluster3
5624,1.732051,0,1,cluster1
5625,1.732051,0,0,cluster1
5626,0,0,1,cluster3
5627,0,0,1,cluster3
5628,0,0,1,cluster3
5629,1.732051,0,1,cluster1
5630,3.464102,1.732051,0,cluster0
5631,0,0,1,cluster3
5632,0,0,1,cluster3
5633,3.464102,1.732051,1,cluster0
5634,1.732051,0,1,cluster1
5635,3.464102,1.732051,1,cluster0
5636,3.464102,1.732051,1,cluster0
5637,0,0,1,cluster3
5638,1.732051,1.732051,0,cluster2
5639,1.732051,0,1,cluster1
5640,1.732051,0,1,cluster1
5641,1.732051,0,1,cluster1
5642,1.732051,1.732051,1,cluster2
5643,0,0,0,cluster3
5644,0,0,1,cluster3
5645,0,0,1,cluster3
5646,0,0,1,cluster3
5647,0,0,1,cluster3
5648,0,0,1,cluster3
5649,1.732051,1.732051,0,cluster2
5650,1.732051,0,1,cluster1
5651,0,0,1,cluster3
5652,1.732051,1.732051,1,cluster2
5653,0,0,1,cluster3
5654,0,0,1,cluster3
5655,1.732051,0,0,cluster1
5656,1.732051,0,0,cluster1
5657,0,0,1,cluster3
5658,0,0,1,cluster3
5659,0,0,1,cluster3
5660,3.464102,1.732051,1,cluster0
5661,1.732051,1.732051,1,cluster2
5662,0,0,1,cluster3
5663,1.732051,0,1,cluster1
5664,1.732051,0,1,cluster1
5665,0,0,0,cluster3
5666,0,0,1,cluster3
5667,0,0,0,cluster3
5668,0,0,0,cluster3
5669,0,0,1,cluster3
5670,0,0,1,cluster3
5671,0,0,0,cluster3
5672,0,0,0,cluster3
5673,0,0,1,cluster3
5674,0,0,0,cluster3
5675,1.732051,0,1,cluster1
5676,1.732051,0,1,cluster1
5677,0,0,1,cluster3
5678,0,0,1,cluster3
5679,1.732051,1.732051,0,cluster2
5680,0,0,1,cluster3
5681,0,0,1,cluster3
5682,0,0,1,cluster3
5683,1.732051,0,0,cluster1
5684,1.732051,1.732051,1,cluster2
5685,0,0,1,cluster3
5686,1.732051,1.732051,0,cluster2
5687,1.732051,0,0,cluster1
5688,1.732051,0,1,cluster1
5689,3.464102,1.732051,1,cluster0
5690,1.732051,0,1,cluster1
5691,1.732051,0,1,cluster1
5692,3.464102,1.732051,1,cluster0
5693,0,0,0,cluster3
5694,0,0,0,cluster3
5695,0,0,1,cluster3
5696,1.732051,0,1,cluster1
5697,1.732051,1.732051,0,cluster2
5698,0,0,0,cluster3
5699,0,0,1,cluster3
5700,0,0,0,cluster3
5701,0,0,1,cluster3
5702,1.732051,0,1,cluster1
5703,1.732051,0,1,cluster1
5704,0,0,0,cluster3
5705,1.732051,0,0,cluster1
5706,1.732051,1.732051,1,cluster2
5707,1.732051,1.732051,1,cluster2
5708,1.732051,0,1,cluster1
5709,1.732051,0,0,cluster1
5710,0,0,1,cluster3
5711,1.732051,0,1,cluster1
5712,0,0,0,cluster3
5713,1.732051,0,1,cluster1
5714,0,0,1,cluster3
5715,0,0,0,cluster3
5716,3.464102,1.732051,1,cluster0
5717,1.732051,1.732051,1,cluster2
5718,1.732051,0,1,cluster1
5719,1.732051,1.732051,1,cluster2
5720,0,0,1,cluster3
5721,0,0,1,cluster3
5722,0,0,1,cluster3
5723,0,0,1,cluster3
5724,1.732051,0,0,cluster1
5725,1.732051,1.732051,0,cluster2
5726,0,0,1,cluster3
5727,1.732051,1.732051,0,cluster2
5728,1.732051,0,1,cluster1
5729,0,0,1,cluster3
5730,0,0,1,cluster3
5731,1.732051,0,1,cluster1
5732,1.732051,0,1,cluster1
5733,0,0,0,cluster3
5734,1.732051,1.732051,0,cluster2
5735,0,0,1,cluster3
5736,1.732051,1.732051,0,cluster2
5737,1.732051,0,0,cluster1
5738,0,0,1,cluster3
5739,3.464102,1.732051,1,cluster0
5740,1.732051,0,1,cluster1
5741,1.732051,1.732051,1,cluster2
5742,0,0,1,cluster3
5743,0,0,1,cluster3
5744,0,0,0,cluster3
5745,0,0,1,cluster3
5746,3.464102,1.732051,1,cluster0
5747,3.464102,1.732051,1,cluster0
5748,1.732051,0,1,cluster1
5749,0,0,0,cluster3
5750,1.732051,0,1,cluster1
5751,0,0,1,cluster3
5752,1.732051,1.732051,1,cluster2
5753,0,0,1,cluster3
5754,3.464102,1.732051,1,cluster0
5755,1.732051,1.732051,1,cluster2
5756,1.732051,1.732051,1,cluster2
5757,1.732051,0,1,cluster1
5758,0,0,1,cluster3
5759,1.732051,1.732051,0,cluster2
5760,0,0,1,cluster3
5761,0,0,1,cluster3
5762,1.732051,0,1,cluster1
5763,0,0,1,cluster3
5764,0,0,1,cluster3
5765,1.732051,1.732051,0,cluster2
5766,1.732051,0,1,cluster1
5767,1.732051,1.732051,0,cluster2
5768,1.732051,0,1,cluster1
5769,1.732051,0,0,cluster1
5770,1.732051,0,1,cluster1
5771,0,0,1,cluster3
5772,1.732051,0,1,cluster1
5773,0,0,0,cluster3
5774,3.464102,1.732051,1,cluster0
5775,0,0,1,cluster3
5776,1.732051,1.732051,1,cluster2
5777,1.732051,0,1,cluster1
5778,1.732051,0,1,cluster1
5779,1.732051,0,1,cluster1
5780,0,0,1,cluster3
5781,0,0,1,cluster3
5782,1.732051,0,1,cluster1
5783,0,0,1,cluster3
5784,0,0,1,cluster3
5785,1.732051,0,0,cluster1
5786,0,0,1,cluster3
5787,0,0,0,cluster3
5788,1.732051,1.732051,0,cluster2
5789,0,0,0,cluster3
5790,1.732051,1.732051,1,cluster2
5791,0,0,1,cluster3
5792,0,0,1,cluster3
5793,1.732051,0,1,cluster1
5794,1.732051,1.732051,1,cluster2
5795,3.464102,1.732051,1,cluster0
5796,0,0,1,cluster3
5797,1.732051,0,1,cluster1
5798,0,0,1,cluster3
5799,0,0,0,cluster3
5800,1.732051,0,1,cluster1
5801,0,0,1,cluster3
5802,1.732051,1.732051,1,cluster2
5803,1.732051,0,1,cluster1
5804,0,0,1,cluster3
5805,1.732051,1.732051,1,cluster2
5806,1.732051,0,1,cluster1
5807,1.732051,0,1,cluster1
5808,1.732051,0,1,cluster1
5809,1.732051,0,1,cluster1
5810,1.732051,1.732051,1,cluster2
5811,1.732051,0,1,cluster1
5812,3.464102,1.732051,1,cluster0
5813,0,0,0,cluster3
5814,1.732051,1.732051,0,cluster2
5815,0,0,1,cluster3
5816,0,0,1,cluster3
5817,0,0,1,cluster3
5818,1.732051,1.732051,1,cluster2
5819,0,0,1,cluster3
5820,0,0,1,cluster3
5821,1.732051,0,1,cluster1
5822,1.732051,0,0,cluster1
5823,0,0,1,cluster3
5824,1.732051,0,1,cluster1
5825,1.732051,1.732051,1,cluster2
5826,0,0,1,cluster3
5827,1.732051,0,1,cluster1
5828,0,0,1,cluster3
5829,0,0,1,cluster3
5830,0,0,1,cluster3
5831,1.732051,0,1,cluster1
5832,3.464102,1.732051,1,cluster0
5833,0,0,0,cluster3
5834,1.732051,0,1,cluster1
5835,0,0,1,cluster3
5836,0,0,1,cluster3
5837,1.732051,0,1,cluster1
5838,0,0,1,cluster3
5839,1.732051,1.732051,0,cluster2
5840,0,0,1,cluster3
5841,0,0,1,cluster3
5842,1.732051,0,1,cluster1
5843,0,0,1,cluster3
5844,1.732051,0,0,cluster1
5845,1.732051,0,1,cluster1
5846,0,0,1,cluster3
5847,1.732051,0,1,cluster1
5848,1.732051,1.732051,1,cluster2
5849,1.732051,1.732051,0,cluster2
5850,0,0,1,cluster3
5851,1.732051,0,1,cluster1
5852,0,0,1,cluster3
5853,1.732051,0,1,cluster1
5854,1.732051,0,1,cluster1
5855,1.732051,0,1,cluster1
5856,0,0,1,cluster3
5857,1.732051,1.732051,1,cluster2
5858,1.732051,0,0,cluster1
5859,1.732051,1.732051,0,cluster2
5860,0,0,1,cluster3
5861,0,0,1,cluster3
5862,1.732051,1.732051,0,cluster2
5863,1.732051,0,1,cluster1
5864,1.732051,1.732051,1,cluster2
5865,3.464102,1.732051,1,cluster0
5866,1.732051,0,1,cluster1
5867,0,0,1,cluster3
5868,1.732051,1.732051,1,cluster2
5869,0,0,1,cluster3
5870,1.732051,0,1,cluster1
5871,0,0,0,cluster3
5872,1.732051,0,1,cluster1
5873,0,0,1,cluster3
5874,0,0,1,cluster3
5875,0,0,1,cluster3
5876,1.732051,1.732051,1,cluster2
5877,0,0,1,cluster3
5878,3.464102,1.732051,1,cluster0
5879,1.732051,0,1,cluster1
5880,1.732051,1.732051,1,cluster2
5881,1.732051,0,0,cluster1
5882,0,0,1,cluster3
5883,1.732051,0,1,cluster1
5884,0,0,1,cluster3
5885,1.732051,1.732051,1,cluster2
5886,1.732051,0,1,cluster1
5887,0,0,0,cluster3
5888,1.732051,1.732051,1,cluster2
5889,1.732051,1.732051,1,cluster2
5890,0,0,0,cluster3
5891,1.732051,0,0,cluster1
5892,1.732051,0,1,cluster1
5893,1.732051,0,1,cluster1
5894,0,0,1,cluster3
5895,0,0,1,cluster3
5896,1.732051,0,0,cluster1
5897,1.732051,0,1,cluster1
5898,1.732051,1.732051,1,cluster2
5899,3.464102,1.732051,0,cluster0
5900,0,0,0,cluster3
5901,3.464102,1.732051,1,cluster0
5902,1.732051,0,1,cluster1
5903,1.732051,1.732051,1,cluster2
5904,0,0,1,cluster3
5905,1.732051,1.732051,0,cluster2
5906,0,0,0,cluster3
5907,1.732051,0,1,cluster1
5908,0,0,1,cluster3
5909,1.732051,0,1,cluster1
5910,1.732051,0,1,cluster1
5911,0,0,1,cluster3
5912,1.732051,0,1,cluster1
5913,3.464102,1.732051,1,cluster0
5914,1.732051,1.732051,0,cluster2
5915,0,0,0,cluster3
5916,1.732051,0,1,cluster1
5917,1.732051,1.732051,1,cluster2
5918,3.464102,1.732051,1,cluster0
5919,0,0,0,cluster3
5920,1.732051,0,1,cluster1
5921,1.732051,0,1,cluster1
5922,1.732051,1.732051,1,cluster2
5923,0,0,1,cluster3
5924,1.732051,0,1,cluster1
5925,1.732051,1.732051,1,cluster2
5926,0,0,1,cluster3
5927,1.732051,0,1,cluster1
5928,1.732051,0,1,cluster1
5929,0,0,1,cluster3
5930,1.732051,1.732051,1,cluster2
5931,0,0,1,cluster3
5932,0,0,1,cluster3
5933,0,0,1,cluster3
5934,0,0,1,cluster3
5935,1.732051,1.732051,1,cluster2
5936,0,0,1,cluster3
5937,3.464102,1.732051,1,cluster0
5938,1.732051,0,1,cluster1
5939,0,0,1,cluster3
5940,1.732051,1.732051,1,cluster2
5941,0,0,1,cluster3
5942,0,0,1,cluster3
5943,3.464102,1.732051,1,cluster0
5944,0,0,1,cluster3
5945,1.732051,0,1,cluster1
5946,1.732051,0,1,cluster1
5947,0,0,0,cluster3
5948,0,0,1,cluster3
5949,1.732051,0,1,cluster1
5950,1.732051,0,1,cluster1
5951,1.732051,1.732051,1,cluster2
5952,1.732051,0,1,cluster1
5953,1.732051,1.732051,0,cluster2
5954,1.732051,1.732051,0,cluster2
5955,0,0,1,cluster3
5956,0,0,1,cluster3
5957,1.732051,0,1,cluster1
5958,3.464102,1.732051,1,cluster0
5959,0,0,1,cluster3
5960,1.732051,0,1,cluster1
5961,1.732051,1.732051,1,cluster2
5962,0,0,1,cluster3
5963,0,0,1,cluster3
5964,1.732051,0,1,cluster1
5965,0,0,1,cluster3
5966,0,0,1,cluster3
5967,3.464102,1.732051,1,cluster0
5968,0,0,1,cluster3
5969,0,0,1,cluster3
5970,3.464102,1.732051,0,cluster0
5971,0,0,0,cluster3
5972,0,0,1,cluster3
5973,1.732051,0,1,cluster1
5974,1.732051,0,1,cluster1
5975,3.464102,1.732051,1,cluster0
5976,1.732051,0,0,cluster1
5977,0,0,0,cluster3
5978,0,0,0,cluster3
5979,1.732051,0,1,cluster1
5980,1.732051,0,1,cluster1
5981,1.732051,0,1,cluster1
5982,0,0,1,cluster3
5983,0,0,1,cluster3
5984,1.732051,1.732051,0,cluster2
5985,0,0,0,cluster3
5986,1.732051,0,1,cluster1
5987,1.732051,0,1,cluster1
5988,0,0,0,cluster3
5989,0,0,1,cluster3
5990,0,0,1,cluster3
5991,0,0,0,cluster3
5992,1.732051,0,1,cluster1
5993,0,0,0,cluster3
5994,1.732051,0,1,cluster1
5995,0,0,1,cluster3
5996,1.732051,0,1,cluster1
5997,1.732051,0,0,cluster1
5998,0,0,1,cluster3
5999,0,0,0,cluster3
6000,1.732051,0,1,cluster1
6001,1.732051,0,1,cluster1
6002,1.732051,1.732051,1,cluster2
6003,0,0,1,cluster3
6004,1.732051,0,1,cluster1
6005,1.732051,1.732051,1,cluster2
6006,1.732051,1.732051,1,cluster2
6007,1.732051,0,1,cluster1
6008,0,0,1,cluster3
6009,0,0,1,cluster3
6010,1.732051,0,1,cluster1
6011,1.732051,0,1,cluster1
6012,3.464102,1.732051,1,cluster0
6013,1.732051,0,1,cluster1
6014,1.732051,1.732051,1,cluster2
6015,0,0,1,cluster3
6016,0,0,1,cluster3
6017,0,0,1,cluster3
6018,1.732051,0,1,cluster1
6019,1.732051,0,1,cluster1
6020,0,0,1,cluster3
6021,0,0,0,cluster3
6022,1.732051,0,1,cluster1
6023,1.732051,0,1,cluster1
6024,0,0,1,cluster3
6025,1.732051,1.732051,0,cluster2
6026,0,0,1,cluster3
6027,0,0,1,cluster3
6028,1.732051,1.732051,0,cluster2
6029,1.732051,0,1,cluster1
6030,1.732051,1.732051,0,cluster2
6031,0,0,0,cluster3
6032,0,0,1,cluster3
6033,3.464102,1.732051,1,cluster0
6034,1.732051,0,1,cluster1
6035,1.732051,0,1,cluster1
6036,0,0,0,cluster3
6037,0,0,0,cluster3
6038,1.732051,0,1,cluster1
6039,0,0,1,cluster3
6040,1.732051,1.732051,0,cluster2
6041,3.464102,1.732051,1,cluster0
6042,1.732051,0,1,cluster1
6043,0,0,1,cluster3
6044,1.732051,1.732051,0,cluster2
6045,1.732051,0,1,cluster1
6046,1.732051,0,1,cluster1
6047,0,0,1,cluster3
6048,3.464102,1.732051,0,cluster0
6049,1.732051,1.732051,1,cluster2
6050,1.732051,1.732051,1,cluster2
6051,1.732051,1.732051,1,cluster2
6052,1.732051,0,1,cluster1
6053,0,0,0,cluster3
6054,1.732051,0,1,cluster1
6055,0,0,0,cluster3
6056,0,0,1,cluster3
6057,1.732051,1.732051,1,cluster2
6058,3.464102,1.732051,1,cluster0
6059,0,0,1,cluster3
6060,1.732051,1.732051,1,cluster2
6061,1.732051,0,1,cluster1
6062,1.732051,0,1,cluster1
6063,1.732051,0,1,cluster1
6064,0,0,1,cluster3
6065,0,0,1,cluster3
6066,1.732051,0,1,cluster1
6067,0,0,1,cluster3
6068,0,0,1,cluster3
6069,1.732051,0,1,cluster1
6070,0,0,1,cluster3
6071,0,0,1,cluster3
6072,0,0,0,cluster3
6073,1.732051,0,1,cluster1
6074,1.732051,0,1,cluster1
6075,0,0,0,cluster3
6076,3.464102,1.732051,1,cluster0
6077,3.464102,1.732051,1,cluster0
6078,0,0,1,cluster3
6079,1.732051,1.732051,0,cluster2
6080,1.732051,0,1,cluster1
6081,1.732051,0,1,cluster1
6082,1.732051,0,1,cluster1
6083,1.732051,0,1,cluster1
6084,1.732051,0,1,cluster1
6085,1.732051,1.732051,1,cluster2
6086,1.732051,0,1,cluster1
6087,3.464102,1.732051,0,cluster0
6088,0,0,1,cluster3
6089,1.732051,0,0,cluster1
6090,1.732051,0,1,cluster1
6091,0,0,1,cluster3
6092,0,0,1,cluster3
6093,1.732051,0,1,cluster1
6094,1.732051,0,1,cluster1
6095,1.732051,0,0,cluster1
6096,1.732051,0,1,cluster1
6097,0,0,1,cluster3
6098,0,0,1,cluster3
6099,0,0,1,cluster3
6100,3.464102,1.732051,1,cluster0
6101,0,0,1,cluster3
6102,0,0,1,cluster3
6103,0,0,1,cluster3
6104,1.732051,0,1,cluster1
6105,3.464102,1.732051,1,cluster0
6106,1.732051,0,1,cluster1
6107,1.732051,0,1,cluster1
6108,0,0,0,cluster3
6109,0,0,1,cluster3
6110,1.732051,1.732051,1,cluster2
6111,1.732051,0,1,cluster1
6112,0,0,1,cluster3
6113,0,0,1,cluster3
6114,1.732051,1.732051,1,cluster2
6115,0,0,1,cluster3
6116,3.464102,1.732051,1,cluster0
6117,3.464102,1.732051,1,cluster0
6118,0,0,1,cluster3
6119,3.464102,1.732051,0,cluster0
6120,0,0,1,cluster3
6121,0,0,0,cluster3
6122,1.732051,1.732051,1,cluster2
6123,1.732051,0,0,cluster1
6124,1.732051,0,1,cluster1
6125,0,0,1,cluster3
6126,0,0,1,cluster3
6127,1.732051,0,1,cluster1
6128,1.732051,1.732051,0,cluster2
6129,1.732051,1.732051,0,cluster2
6130,0,0,1,cluster3
6131,0,0,1,cluster3
6132,1.732051,0,1,cluster1
6133,1.732051,0,1,cluster1
6134,1.732051,0,1,cluster1
6135,1.732051,0,1,cluster1
6136,1.732051,0,1,cluster1
6137,0,0,1,cluster3
6138,0,0,1,cluster3
6139,1.732051,0,1,cluster1
6140,0,0,1,cluster3
6141,0,0,1,cluster3
6142,0,0,1,cluster3
6143,0,0,1,cluster3
6144,0,0,1,cluster3
6145,3.464102,1.732051,1,cluster0
6146,1.732051,1.732051,1,cluster2
6147,1.732051,1.732051,1,cluster2
6148,1.732051,1.732051,0,cluster2
6149,0,0,1,cluster3
6150,0,0,1,cluster3
6151,0,0,1,cluster3
6152,1.732051,0,0,cluster1
6153,0,0,1,cluster3
6154,0,0,0,cluster3
6155,0,0,0,cluster3
6156,1.732051,0,1,cluster1
6157,1.732051,1.732051,1,cluster2
6158,0,0,1,cluster3
6159,3.464102,1.732051,0,cluster0
6160,1.732051,0,1,cluster1
6161,0,0,1,cluster3
6162,0,0,1,cluster3
6163,0,0,1,cluster3
6164,0,0,1,cluster3
6165,1.732051,0,1,cluster1
6166,0,0,1,cluster3
6167,0,0,1,cluster3
6168,0,0,1,cluster3
6169,0,0,1,cluster3
6170,0,0,1,cluster3
6171,1.732051,1.732051,0,cluster2
6172,1.732051,0,1,cluster1
6173,3.464102,1.732051,1,cluster0
6174,0,0,1,cluster3
6175,0,0,1,cluster3
6176,0,0,1,cluster3
6177,0,0,1,cluster3
6178,1.732051,0,1,cluster1
6179,0,0,0,cluster3
6180,0,0,1,cluster3
6181,1.732051,1.732051,0,cluster2
6182,0,0,1,cluster3
6183,1.732051,1.732051,1,cluster2
6184,0,0,1,cluster3
6185,0,0,1,cluster3
6186,0,0,0,cluster3
6187,1.732051,0,0,cluster1
6188,3.464102,1.732051,1,cluster0
6189,0,0,1,cluster3
6190,0,0,0,cluster3
6191,1.732051,0,1,cluster1
6192,1.732051,0,1,cluster1
6193,1.732051,1.732051,1,cluster2
6194,3.464102,1.732051,1,cluster0
6195,0,0,1,cluster3
6196,0,0,0,cluster3
6197,1.732051,1.732051,1,cluster2
6198,0,0,1,cluster3
6199,0,0,1,cluster3
6200,1.732051,1.732051,0,cluster2
6201,0,0,1,cluster3
6202,1.732051,1.732051,0,cluster2
6203,0,0,0,cluster3
6204,1.732051,0,1,cluster1
6205,1.732051,0,1,cluster1
6206,0,0,1,cluster3
6207,0,0,1,cluster3
6208,1.732051,1.732051,1,cluster2
6209,1.732051,0,1,cluster1
6210,0,0,1,cluster3
6211,0,0,1,cluster3
6212,0,0,1,cluster3
6213,0,0,1,cluster3
6214,0,0,1,cluster3
6215,1.732051,1.732051,1,cluster2
6216,0,0,1,cluster3
6217,1.732051,0,1,cluster1
6218,0,0,1,cluster3
6219,0,0,1,cluster3
6220,1.732051,1.732051,0,cluster2
6221,0,0,1,cluster3
6222,0,0,1,cluster3
6223,1.732051,0,1,cluster1
6224,0,0,0,cluster3
6225,0,0,1,cluster3
6226,1.732051,0,1,cluster1
6227,0,0,1,cluster3
6228,0,0,1,cluster3
6229,1.732051,0,1,cluster1
6230,3.464102,1.732051,1,cluster0
6231,3.464102,1.732051,1,cluster0
